id_votacao,sigla_partido,orientacao
2285694-50,PSD,Não
2285694-50,SOLIDARIEDADE,Não
2285694-50,PL,Não
2285694-50,PDT,Não
2285694-50,PCdoB,
2285694-50,PATRIOTA,Não
2285694-50,PTB,Não
2285694-50,PODE,Não
2285694-50,PSDB,
2285694-50,PSB,
2285694-50,REPUBLICANOS,Não
2285694-50,Minoria,Liberado
2285694-50,PROS,Não
2285694-26,PSOL,Sim
2285694-26,PSB,Sim
2285694-26,Governo,Não
2285694-26,AVANTE,Não
2285694-26,PSL,Não
2285694-26,PCdoB,Sim
2285694-26,PDT,Não
2285694-26,PT,Sim
2285694-26,PODE,Não
2285694-26,NOVO,Não
2285694-26,PROS,Não
2285694-26,REDE,Sim
2285694-36,DEM,Sim
2285694-36,NOVO,Sim
2285694-36,Governo,Sim
2285694-36,Minoria,Não
2285694-36,PL,Sim
2285694-36,PDT,Sim
2285694-36,PSB,Não
2285694-36,PT,Não
2285694-36,PCdoB,Não
2285694-36,PSL,Sim
2285694-36,PODE,Sim
2285694-36,AVANTE,Sim
2285694-36,PSDB,Sim
2285702-7,PSDB,Sim
2285702-7,PL,Sim
2285702-7,PDT,Sim
2285702-7,NOVO,Sim
2285702-7,AVANTE,Sim
2285702-7,PSOL,Não
2285702-7,PODE,Sim
2285702-7,PATRIOTA,Sim
2285702-7,MDB,Sim
2285702-7,Minoria,Sim
2285702-7,PV,
2285702-7,REPUBLICANOS,Sim
2285702-7,Governo,Sim
2285702-7,REDE,
2285702-7,DEM,Sim
2285702-7,PSD,Sim
2285702-7,Maioria,Sim
2285702-7,Oposição,
2285702-7,PSL,Sim
2285702-7,PCdoB,Sim
2285702-7,PSB,Sim
2285702-7,CIDADANIA,Sim
2285702-7,PTB,
2285702-7,PT,Sim
2285702-7,SOLIDARIEDADE,
2285702-7,PROS,
2285702-7,PP,Sim
2285702-7,PSC,
2285694-58,PROS,Sim
2285694-58,PATRIOTA,Sim
2285694-58,PTB,Sim
2285694-58,DEM,Sim
2285694-58,REPUBLICANOS,Sim
2285694-58,PSOL,Não
2285694-58,PSC,Sim
2285694-58,AVANTE,Sim
2285694-58,NOVO,Sim
2285694-58,Minoria,Liberado
2285694-58,CIDADANIA,
2285694-58,PSDB,
2285694-58,PODE,Sim
2285694-58,PDT,Sim
2285694-58,PSL,Sim
2285694-58,PSB,
2285694-58,Oposição,Liberado
2285694-58,PSD,Sim
2285694-58,SOLIDARIEDADE,Sim
2285694-58,PL,Sim
2285694-58,MDB,Sim
2285694-58,Maioria,Sim
2285694-58,PCdoB,Obstrução
2285694-58,PT,Não
2285694-58,Governo,Sim
2285694-58,PV,
2285694-58,PP,Sim
2285694-58,REDE,
2285889-195,PL,Não
2285889-195,PODE,Não
2285889-195,CIDADANIA,Não
2285889-195,PSB,Sim
2285889-195,PSL,Não
2285889-195,PSC,Não
2285889-195,Minoria,Sim
2285889-195,PT,Sim
2285889-195,PTB,Não
2285889-195,Maioria,Não
2285889-195,PDT,Sim
2285889-195,PSDB,Não
2285889-195,Governo,Não
2285889-195,PROS,Não
2285889-195,Oposição,Sim
2285889-195,PSOL,Sim
2285889-195,PCdoB,Sim
2285889-195,MDB,Não
2285889-195,PSD,Não
2285889-195,REDE,
2285889-195,SOLIDARIEDADE,Não
2285889-195,PV,
2285889-195,PATRIOTA,Não
2285889-195,PP,Não
2285889-195,AVANTE,Não
2285889-195,DEM,Não
2285889-195,REPUBLICANOS,Não
2285889-195,NOVO,Não
2285889-198,PP,Não
2285889-198,PTB,Não
2285889-198,PSDB,Não
2285889-198,PROS,Não
2285889-198,PSC,Não
2285889-198,PDT,Sim
2285889-198,NOVO,Não
2285889-198,CIDADANIA,Não
2285889-198,MDB,Não
2285889-198,Governo,Não
2285889-198,PCdoB,Sim
2285889-198,AVANTE,Não
2285889-198,Minoria,Sim
2285889-198,PV,
2285889-198,PODE,Não
2285889-198,PSOL,Sim
2285889-198,PT,Sim
2285889-198,REPUBLICANOS,Não
2285889-198,Oposição,Sim
2285889-198,PSD,Não
2285889-198,SOLIDARIEDADE,Não
2285889-198,PSB,Sim
2285889-198,Maioria,Não
2285889-198,DEM,Não
2285889-198,PL,Não
2285889-198,REDE,
2285889-198,PSL,Não
2285889-198,PATRIOTA,Não
2285889-192,PT,Sim
2285889-192,PSC,Não
2285889-192,AVANTE,Não
2285889-192,Maioria,Não
2285889-192,PL,Não
2285889-192,PCdoB,Sim
2285889-192,PSL,Não
2285889-192,Oposição,Sim
2285889-192,PROS,Não
2285889-192,PSD,Não
2285889-192,CIDADANIA,Não
2285889-192,PSDB,Não
2285889-192,PV,
2285889-192,Governo,Não
2285889-192,REDE,
2285889-192,PP,Não
2285889-192,PSB,Sim
2285889-192,PATRIOTA,Não
2285889-192,MDB,Não
2285889-192,PSOL,Sim
2285889-192,SOLIDARIEDADE,Não
2285889-192,PDT,Sim
2285889-192,PODE,Não
2285889-192,NOVO,Não
2285889-192,DEM,Não
2285889-192,PTB,Não
2285889-192,Minoria,Sim
2285889-192,REPUBLICANOS,Não
2285889-187,PP,Não
2285889-187,CIDADANIA,Não
2285889-187,AVANTE,Não
2285889-187,PCdoB,Sim
2285889-187,REPUBLICANOS,Não
2285889-187,PV,
2285889-187,PODE,Não
2285889-187,PL,Não
2285889-187,PTB,Não
2285889-187,Oposição,Sim
2285889-187,PT,Sim
2285889-187,SOLIDARIEDADE,Não
2285889-187,Minoria,Sim
2285889-187,PSD,Não
2285889-187,Governo,Não
2285889-187,DEM,Não
2285889-187,PDT,Sim
2285889-187,NOVO,Não
2285889-187,PSL,Não
2285889-187,PSDB,Não
2285889-187,PSC,Não
2285889-187,PSOL,Sim
2285889-187,REDE,
2285889-187,PATRIOTA,Não
2285889-187,PSB,Sim
2285889-187,Maioria,Não
2285889-187,PROS,Não
2285889-187,MDB,Não
2285889-119,AVANTE,Sim
2285889-119,PSDB,Sim
2285889-119,PSB,Não
2285889-119,MDB,Sim
2285889-119,PTB,
2285889-119,Minoria,Não
2285889-119,Maioria,Sim
2285889-119,PATRIOTA,Sim
2285889-119,PODE,Sim
2285889-119,REPUBLICANOS,Sim
2285889-119,PP,Sim
2285889-119,SOLIDARIEDADE,Sim
2285889-119,PROS,
2285889-119,Governo,Sim
2285889-119,NOVO,Sim
2285889-119,DEM,Sim
2285889-119,PT,Não
2285889-119,PSC,
2285889-119,PCdoB,Não
2285889-119,PSL,Sim
2285889-119,Oposição,Não
2285889-119,PL,Sim
2285889-119,PSOL,Não
2285889-119,CIDADANIA,Sim
2285889-119,PDT,Não
2285889-119,PV,
2285889-119,REDE,Não
2285889-119,PSD,Sim
2285889-91,PV,
2285889-91,DEM,Sim
2285889-91,Minoria,Não
2285889-91,Maioria,Sim
2285889-91,Governo,Não
2285889-91,NOVO,Sim
2285889-91,PROS,Sim
2285889-91,PSC,Sim
2285889-91,PL,Sim
2285889-91,SOLIDARIEDADE,Sim
2285889-91,REPUBLICANOS,Sim
2285889-91,PSD,Sim
2285889-91,AVANTE,Sim
2285889-91,Oposição,
2285889-91,PT,Não
2285889-91,CIDADANIA,Sim
2285889-91,PSOL,Não
2285889-91,MDB,Sim
2285889-91,PODE,Sim
2285889-91,PATRIOTA,Sim
2285889-91,PDT,Não
2285889-91,PSL,Sim
2285889-91,PCdoB,Não
2285889-91,PP,Sim
2285889-91,REDE,Não
2285889-91,PTB,Sim
2285889-91,PSB,Não
2285889-91,PSDB,Sim
2285889-126,PTB,
2285889-126,SOLIDARIEDADE,Não
2285889-126,PSDB,Não
2285889-126,PSC,
2285889-126,PSOL,Sim
2285889-126,PT,Sim
2285889-126,PP,Não
2285889-126,MDB,Não
2285889-126,PATRIOTA,Não
2285889-126,PROS,
2285889-126,AVANTE,Não
2285889-126,PCdoB,Sim
2285889-126,PODE,Não
2285889-126,PV,
2285889-126,PSB,
2285889-126,Maioria,Não
2285889-126,Minoria,Sim
2285889-126,PSD,Não
2285889-126,NOVO,Não
2285889-126,REDE,Sim
2285889-126,PL,Não
2285889-126,REPUBLICANOS,Não
2285889-126,PSL,Não
2285889-126,Governo,Não
2285889-126,CIDADANIA,Não
2285889-126,Oposição,Sim
2285889-126,DEM,Não
2285889-126,PDT,Sim
2285889-60,PROS,
2285889-60,PT,Sim
2285889-60,PSC,
2285889-60,PCdoB,Sim
2285889-60,PSOL,Sim
2285889-60,PDT,Sim
2285889-60,DEM,
2285889-60,REPUBLICANOS,Não
2285889-60,REDE,Sim
2285889-60,AVANTE,
2285889-60,PODE,Não
2285889-60,PL,Não
2285889-60,MDB,Não
2285889-60,CIDADANIA,Não
2285889-60,PP,
2285889-60,PSB,Sim
2285889-60,PSL,Não
2285889-60,PSDB,Não
2285889-60,Oposição,Sim
2285889-60,Governo,
2285889-60,Maioria,
2285889-60,NOVO,Não
2285889-60,PTB,
2285889-60,PV,
2285889-60,PATRIOTA,
2285889-60,Minoria,Sim
2285889-60,PSD,Não
2285889-60,SOLIDARIEDADE,Não
2285889-205,PSC,Não
2285889-205,PCdoB,
2285889-205,SOLIDARIEDADE,Não
2285889-205,PODE,Não
2285889-205,PV,
2285889-205,PROS,Não
2285889-205,Governo,Não
2285889-205,PT,Sim
2285889-205,PSOL,Sim
2285889-205,PSL,Não
2285889-205,PSDB,Não
2285889-205,PSB,Sim
2285889-205,PATRIOTA,Não
2285889-205,DEM,Não
2285889-205,CIDADANIA,Não
2285889-205,NOVO,Não
2285889-205,Oposição,
2285889-205,PSD,Não
2285889-205,PP,Não
2285889-205,PDT,Sim
2285889-205,REDE,
2285889-205,REPUBLICANOS,Não
2285889-205,Maioria,Não
2285889-205,PL,Não
2285889-205,PTB,Não
2285889-205,MDB,Não
2285889-205,Minoria,
2285889-205,AVANTE,Não
2285889-105,PL,Sim
2285889-105,PODE,Sim
2285889-105,PSDB,Sim
2285889-105,Governo,Sim
2285889-105,MDB,Sim
2285889-105,REDE,Não
2285889-105,Minoria,Não
2285889-105,NOVO,Sim
2285889-105,SOLIDARIEDADE,Sim
2285889-105,CIDADANIA,Sim
2285889-105,PSL,Sim
2285889-105,PCdoB,Não
2285889-105,PTB,
2285889-105,REPUBLICANOS,Sim
2285889-105,PSC,
2285889-105,PATRIOTA,Sim
2285889-105,Oposição,Não
2285889-105,PSB,Não
2285889-105,PSD,Sim
2285889-105,Maioria,Sim
2285889-105,AVANTE,Sim
2285889-105,PV,
2285889-105,PP,Sim
2285889-105,PSOL,
2285889-105,DEM,Sim
2285889-105,PT,Não
2285889-105,PDT,Não
2285889-105,PROS,
2285889-72,Maioria,Não
2285889-72,PL,Não
2285889-72,PT,Sim
2285889-72,PSC,
2285889-72,PCdoB,Sim
2285889-72,PSOL,Sim
2285889-72,PSB,
2285889-72,PSD,Não
2285889-72,Oposição,Sim
2285889-72,PDT,Sim
2285889-72,Governo,
2285889-72,NOVO,Não
2285889-72,PTB,
2285889-72,PV,
2285889-72,PROS,
2285889-72,REPUBLICANOS,Não
2285889-72,PATRIOTA,Não
2285889-72,PODE,Não
2285889-72,PSDB,Não
2285889-72,SOLIDARIEDADE,Não
2285889-72,AVANTE,Não
2285889-72,PSL,Não
2285889-72,DEM,Não
2285889-72,CIDADANIA,Não
2285889-72,PP,Não
2285889-72,Minoria,Sim
2285889-72,REDE,Sim
2285889-72,MDB,Não
2285889-103,PSDB,Não
2285889-103,DEM,Não
2285889-103,CIDADANIA,Não
2285889-103,PSD,Não
2285889-103,PROS,Não
2285889-103,Oposição,Sim
2285889-103,PATRIOTA,Não
2285889-103,PV,
2285889-103,NOVO,Não
2285889-103,SOLIDARIEDADE,Não
2285889-103,PSOL,Sim
2285889-103,PL,Não
2285889-103,PSB,Sim
2285889-103,PODE,Não
2285889-103,PP,Não
2285889-103,REDE,Sim
2285889-103,AVANTE,Não
2285889-103,PDT,Sim
2285889-103,MDB,Não
2285889-103,Minoria,Sim
2285889-103,PTB,Não
2285889-103,Maioria,Não
2285889-103,PSC,Não
2285889-103,Governo,Não
2285889-103,REPUBLICANOS,Não
2285889-103,PSL,Não
2285889-103,PT,Sim
2285889-103,PCdoB,Sim
2290114-13,PDT,Não
2290114-13,PSOL,Não
2290114-13,Governo,Sim
2290114-13,PSC,Sim
2290114-13,PP,Sim
2290114-13,PL,Sim
2290114-13,PCdoB,Não
2290114-13,PROS,Sim
2290114-13,PTB,Sim
2290114-13,PATRIOTA,Sim
2290114-13,PSDB,Sim
2290114-13,REDE,Não
2290114-13,MDB,Sim
2290114-13,PV,Sim
2290114-13,Maioria,Sim
2290114-13,PSD,Sim
2290114-13,Minoria,Não
2290114-13,SOLIDARIEDADE,Sim
2290114-13,PSB,Não
2290114-13,DEM,Sim
2290114-13,REPUBLICANOS,Sim
2290114-13,AVANTE,Sim
2290114-13,PODE,Sim
2290114-13,PSL,Sim
2290114-13,PT,Não
2290114-13,CIDADANIA,Sim
2290114-13,NOVO,Sim
2290114-13,Oposição,Não
2285889-201,MDB,Não
2285889-201,DEM,Não
2285889-201,PSOL,Sim
2285889-201,PSD,Não
2285889-201,PTB,Não
2285889-201,Oposição,Sim
2285889-201,PSDB,
2285889-201,NOVO,Não
2285889-201,AVANTE,Não
2285889-201,PATRIOTA,Não
2285889-201,PODE,Não
2285889-201,REPUBLICANOS,Não
2285889-201,CIDADANIA,Não
2285889-201,PL,Não
2285889-201,PP,Não
2285889-201,PV,
2285889-201,Governo,Não
2285889-201,PROS,Não
2285889-201,PSC,Não
2285889-201,Minoria,Sim
2285889-201,REDE,
2285889-201,Maioria,Não
2285889-201,PSL,Não
2285889-201,PCdoB,Sim
2285889-201,SOLIDARIEDADE,Não
2285889-201,PT,Sim
2285889-201,PDT,Sim
2285889-201,PSB,Sim
2285889-88,PSC,Não
2285889-88,PSDB,Não
2285889-88,REPUBLICANOS,Não
2285889-88,SOLIDARIEDADE,Não
2285889-88,AVANTE,Não
2285889-88,CIDADANIA,Não
2285889-88,NOVO,Não
2285889-88,Governo,
2285889-88,PT,Sim
2285889-88,Oposição,Sim
2285889-88,PATRIOTA,Não
2285889-88,PODE,Não
2285889-88,PSB,Sim
2285889-88,REDE,Sim
2285889-88,MDB,Não
2285889-88,Maioria,Não
2285889-88,PROS,Não
2285889-88,PSOL,Sim
2285889-88,PV,
2285889-88,DEM,Não
2285889-88,PCdoB,Sim
2285889-88,PSD,Não
2285889-88,Minoria,Sim
2285889-88,PDT,Sim
2285889-88,PTB,Não
2285889-88,PL,Não
2285889-88,PP,Não
2285889-88,PSL,Não
2285889-176,PSDB,Não
2285889-176,Minoria,Sim
2285889-176,DEM,Não
2285889-176,Maioria,Não
2285889-176,REPUBLICANOS,Não
2285889-176,SOLIDARIEDADE,Não
2285889-176,Governo,Não
2285889-176,PT,Sim
2285889-176,PDT,Sim
2285889-176,PV,
2285889-176,PROS,Não
2285889-176,PSB,Sim
2285889-176,PSC,Não
2285889-176,PP,Não
2285889-176,PATRIOTA,Não
2285889-176,PCdoB,Sim
2285889-176,Oposição,Sim
2285889-176,CIDADANIA,Não
2285889-176,PODE,Não
2285889-176,PSL,Não
2285889-176,AVANTE,Não
2285889-176,MDB,Não
2285889-176,PL,Não
2285889-176,PTB,Não
2285889-176,NOVO,Não
2285889-176,PSD,Não
2285889-176,PSOL,Sim
2285889-176,REDE,
2285889-95,CIDADANIA,Sim
2285889-95,MDB,Sim
2285889-95,PROS,
2285889-95,Governo,
2285889-95,Oposição,Não
2285889-95,REDE,Não
2285889-95,Minoria,Não
2285889-95,DEM,Sim
2285889-95,PV,
2285889-95,REPUBLICANOS,Sim
2285889-95,PP,Sim
2285889-95,PSL,Sim
2285889-95,PCdoB,Não
2285889-95,PL,Sim
2285889-95,PT,Não
2285889-95,PSDB,Sim
2285889-95,SOLIDARIEDADE,Sim
2285889-95,AVANTE,Sim
2285889-95,PDT,Não
2285889-95,PSB,Não
2285889-95,PTB,
2285889-95,PSC,
2285889-95,Maioria,Sim
2285889-95,PATRIOTA,Sim
2285889-95,PSOL,Não
2285889-95,PODE,Sim
2285889-95,PSD,Sim
2285889-95,NOVO,Sim
2286125-7,PV,Sim
2286125-7,PP,Sim
2286125-7,PL,Sim
2286125-7,PSB,Sim
2286125-7,PSOL,Sim
2286125-7,SOLIDARIEDADE,Sim
2286125-7,MDB,Sim
2286125-7,PCdoB,Sim
2286125-7,REPUBLICANOS,Sim
2286125-7,REDE,Sim
2286125-7,NOVO,Não
2286125-7,Minoria,Sim
2286125-7,PSD,Sim
2286125-7,DEM,Sim
2286125-7,Governo,
2286125-7,PSC,
2286125-7,PTB,
2286125-7,PT,Sim
2286125-7,PSL,Sim
2286125-7,PSDB,Sim
2286125-7,PROS,
2286125-7,Maioria,Sim
2286125-7,AVANTE,Sim
2286125-7,PODE,
2286125-7,PATRIOTA,
2286125-7,Oposição,Sim
2286125-7,PDT,Sim
2286125-7,CIDADANIA,Sim
2286627-142,PSD,Liberado
2286627-142,Fdr PSOL-REDE,Obstrução
2286627-142,Fdr PT-PCdoB-PV,Obstrução
2286627-142,PL,Não
2286627-142,Minoria,Não
2286627-142,PP,Não
2286627-142,Governo,Obstrução
2286627-142,Maioria,Obstrução
2286627-142,Oposição,Não
2286627-155,Oposição,Sim
2286627-155,UNIÃO,Sim
2286627-155,Fdr PT-PCdoB-PV,Não
2286627-155,PL,Sim
2286627-155,Governo,Não
2286627-155,Fdr PSOL-REDE,Não
2286627-155,Minoria,Sim
2286627-155,Maioria,Não
2286627-121,Governo,Sim
2286627-121,PL,Não
2286627-121,Fdr PSOL-REDE,Sim
2286627-121,PODE,Sim
2286627-121,Minoria,Não
2286627-121,Fdr PT-PCdoB-PV,Sim
2286627-121,Oposição,Não
2286627-121,Maioria,Sim
2286627-121,Fdr PSDB-CIDADAN,Não
2286627-150,Maioria,Obstrução
2286627-150,Governo,Obstrução
2286627-150,Fdr PSOL-REDE,Obstrução
2286627-150,REPUBLICANOS,Sim
2286627-150,PL,Sim
2286627-150,Fdr PT-PCdoB-PV,Obstrução
2286627-150,Minoria,Sim
2286627-150,Oposição,Sim
2286806-73,PSDB,Sim
2286806-73,PDT,Sim
2286806-73,Governo,Sim
2286806-73,REDE,
2286806-73,PATRIOTA,Sim
2286806-73,PV,
2286806-73,PSOL,Não
2286806-73,PscPtb,Sim
2286806-73,Maioria,Sim
2286806-73,NOVO,Sim
2286806-73,PSB,Sim
2286806-73,AVANTE,Sim
2286806-73,PODE,Sim
2286806-73,CIDADANIA,
2286806-73,MDB,Sim
2286806-73,PSD,Sim
2286806-73,PP,Sim
2286806-73,UNIÃO,Sim
2286806-73,SOLIDARIEDADE,Sim
2286806-73,PROS,Sim
2286806-73,Minoria,
2286806-73,PCdoB,
2286806-73,REPUBLICANOS,Sim
2286806-73,PT,Sim
2286806-73,PL,Sim
2286806-73,Oposição,
2286806-71,PSDB,Não
2286806-71,PSB,
2286806-71,PscPtb,Não
2286806-71,Oposição,
2286806-71,MDB,
2286806-71,SOLIDARIEDADE,Não
2286806-71,PV,
2286806-71,PL,Não
2286806-71,PATRIOTA,Não
2286806-71,PROS,Não
2286806-71,AVANTE,Não
2286806-71,NOVO,Não
2286806-71,PODE,Não
2286806-71,CIDADANIA,Não
2286806-71,PP,Não
2286806-71,PSD,Não
2286806-71,UNIÃO,Não
2286806-71,Governo,Não
2286806-71,Maioria,Não
2286806-71,REDE,
2286806-71,PCdoB,
2286806-71,PT,Sim
2286806-71,PSOL,
2286806-71,Minoria,
2286806-71,REPUBLICANOS,Não
2286806-71,PDT,Não
2286806-66,PscPtb,Não
2286806-66,PDT,Não
2286806-66,CIDADANIA,Não
2286806-66,Oposição,
2286806-66,Governo,Não
2286806-66,AVANTE,Não
2286806-66,Minoria,
2286806-66,PP,Não
2286806-66,PCdoB,
2286806-66,UNIÃO,Não
2286806-66,SOLIDARIEDADE,Não
2286806-66,PSOL,Sim
2286806-66,MDB,Não
2286806-66,REPUBLICANOS,Não
2286806-66,NOVO,Não
2286806-66,Maioria,Não
2286806-66,REDE,
2286806-66,PSD,Não
2286806-66,PATRIOTA,Não
2286806-66,PV,
2286806-66,PROS,Não
2286806-66,PODE,Não
2286806-66,PT,Sim
2286806-66,PSDB,Não
2286806-66,PSB,
2286806-66,PL,Não
2288734-8,REDE,Não
2288734-8,PSDB,Sim
2288734-8,PROS,
2288734-8,Maioria,Liberado
2288734-8,PATRIOTA,
2288734-8,PCdoB,Sim
2288734-8,Minoria,
2288734-8,PSB,Sim
2288734-8,DEM,Sim
2288734-8,PSC,
2288734-8,PSL,Não
2288734-8,SOLIDARIEDADE,Sim
2288734-8,PTB,
2288734-8,PT,Não
2288734-8,Governo,Liberado
2288734-8,PP,Sim
2288734-8,PV,
2288734-8,PL,Sim
2288734-8,PSOL,Não
2288734-8,AVANTE,
2288734-8,Oposição,
2288734-8,NOVO,Não
2288734-8,PDT,Não
2288734-8,MDB,Sim
2288734-8,CIDADANIA,Sim
2288734-8,PODE,Sim
2288734-8,REPUBLICANOS,Liberado
2288734-8,PSD,Liberado
2287055-9,PSB,Sim
2287055-9,SOLIDARIEDADE,
2287055-9,PSC,
2287055-9,PSL,Sim
2287055-9,PSDB,
2287055-9,PATRIOTA,
2287055-9,PROS,
2287055-9,DEM,Sim
2287055-9,AVANTE,
2287055-9,PV,Sim
2287055-9,PCdoB,Sim
2287055-9,Maioria,
2287055-9,PSD,
2287055-9,PP,Sim
2287055-9,MDB,Sim
2287055-9,CIDADANIA,Sim
2287055-9,Minoria,Sim
2287055-9,Oposição,
2287055-9,Governo,
2287055-9,REPUBLICANOS,Sim
2287055-9,PTB,
2287055-9,PT,Sim
2287055-9,REDE,Sim
2287055-9,PL,Sim
2287055-9,PODE,Sim
2287055-9,NOVO,Não
2287055-9,PSOL,Sim
2287055-9,PDT,Sim
2287066-9,PSL,Sim
2287066-9,NOVO,Não
2287066-9,REDE,Não
2287066-9,CIDADANIA,
2287066-9,PSB,Sim
2287066-9,PT,Sim
2287066-9,Governo,
2287066-9,PROS,Sim
2287066-9,PSC,Sim
2287066-9,SOLIDARIEDADE,Sim
2287066-9,PSDB,Sim
2287066-9,PTB,Sim
2287066-9,REPUBLICANOS,Sim
2287066-9,MDB,Sim
2287066-9,PP,Sim
2287066-9,PATRIOTA,
2287066-9,PL,Sim
2287066-9,Oposição,
2287066-9,PODE,Sim
2287066-9,AVANTE,
2287066-9,Maioria,
2287066-9,PCdoB,Sim
2287066-9,Minoria,Liberado
2287066-9,PSD,Sim
2287066-9,PSOL,Não
2287066-9,PDT,Sim
2287066-9,DEM,Sim
2287066-9,PV,Sim
2286932-7,DEM,Sim
2286932-7,PSB,Sim
2286932-7,PSL,Sim
2286932-7,MDB,Sim
2286932-7,PSDB,Sim
2286932-7,PT,Sim
2286932-7,PTB,Sim
2286932-7,REDE,Sim
2286932-7,PODE,Sim
2286932-7,PSD,Sim
2286932-7,PP,Sim
2286932-7,CIDADANIA,Sim
2286932-7,PCdoB,Sim
2286932-7,Governo,Sim
2286932-7,Minoria,
2286932-7,SOLIDARIEDADE,Sim
2286932-7,NOVO,Não
2286932-7,PSOL,Não
2286932-7,PROS,Sim
2286932-7,PL,Sim
2286932-7,Oposição,
2286932-7,REPUBLICANOS,Sim
2286932-7,AVANTE,Sim
2286932-7,PATRIOTA,Sim
2286932-7,PV,Sim
2286932-7,PDT,Sim
2286932-7,PSC,Sim
2286932-7,Maioria,Sim
2287777-8,PTB,Sim
2287777-8,AVANTE,Sim
2287777-8,DEM,Sim
2287777-8,PSC,Sim
2287777-8,PCdoB,Não
2287777-8,PSDB,Sim
2287777-8,PSL,Sim
2287777-8,PSB,Sim
2287777-8,Minoria,
2287777-8,PATRIOTA,Sim
2287777-8,PV,Sim
2287777-8,PL,Sim
2287777-8,REDE,Sim
2287777-8,PSOL,Não
2287777-8,PROS,Sim
2287777-8,PSD,Sim
2287777-8,PP,Sim
2287777-8,PODE,Sim
2287777-8,MDB,Sim
2287777-8,Maioria,Sim
2287777-8,NOVO,Sim
2287777-8,Oposição,
2287777-8,SOLIDARIEDADE,
2287777-8,CIDADANIA,Sim
2287777-8,PDT,Sim
2287777-8,PT,Não
2287777-8,Governo,Sim
2287777-8,REPUBLICANOS,Sim
2287511-60,Governo,Não
2287511-60,PSDB,Não
2287511-60,PSD,Não
2287511-60,PDT,Sim
2287511-60,Maioria,Não
2287511-60,UNIÃO,Não
2287511-60,PT,Sim
2287511-60,PP,Não
2287511-60,SOLIDARIEDADE,Não
2287511-60,PL,Não
2287511-60,PSB,Sim
2287511-60,PSC,Não
2287511-71,PDT,Não
2287511-71,PSDB,Não
2287511-71,PSD,Não
2287511-71,PL,Não
2287511-71,PSB,Sim
2287511-71,PT,Sim
2287511-71,UNIÃO,Não
2287511-71,Governo,Não
2287511-71,SOLIDARIEDADE,Não
2287511-71,PROS,Não
2287511-71,NOVO,Não
2287511-68,PSB,Sim
2287511-68,PSD,Não
2287511-68,PV,Sim
2287511-68,CIDADANIA,Não
2287511-68,PT,Sim
2287511-68,Governo,Não
2287511-68,SOLIDARIEDADE,Não
2287511-68,PDT,Liberado
2287511-68,PL,Não
2287511-68,UNIÃO,Não
2287511-68,PSDB,Não
2287511-68,PP,Não
2287390-7,PP,Sim
2287390-7,PROS,Sim
2287390-7,PTB,Sim
2287390-7,PSC,Sim
2287390-7,PSB,Não
2287390-7,NOVO,Sim
2287390-7,CIDADANIA,Sim
2287390-7,Oposição,Sim
2287390-7,PSOL,Não
2287390-7,PSL,Sim
2287390-7,Governo,Sim
2287390-7,MDB,Sim
2287390-7,PODE,Sim
2287390-7,PCdoB,Não
2287390-7,PDT,Sim
2287390-7,PSD,Sim
2287390-7,PSDB,Sim
2287390-7,SOLIDARIEDADE,Sim
2287390-7,PV,Sim
2287390-7,Maioria,Sim
2287390-7,AVANTE,Sim
2287390-7,PATRIOTA,Sim
2287390-7,PL,Sim
2287390-7,Minoria,Sim
2287390-7,REPUBLICANOS,Sim
2287390-7,PT,Sim
2287390-7,DEM,Sim
2287390-7,REDE,Não
2287293-9,DEM,Sim
2287293-9,PSC,Sim
2287293-9,PCdoB,Sim
2287293-9,PSOL,Não
2287293-9,PP,Sim
2287293-9,PDT,Sim
2287293-9,Maioria,Sim
2287293-9,PSB,Sim
2287293-9,PSL,Sim
2287293-9,PODE,Sim
2287293-9,PT,Sim
2287293-9,PL,Sim
2287293-9,MDB,Sim
2287293-9,PSD,Sim
2287293-9,CIDADANIA,Sim
2287293-9,Oposição,
2287293-9,PV,Sim
2287293-9,NOVO,Sim
2287293-9,SOLIDARIEDADE,
2287293-9,PTB,Sim
2287293-9,PSDB,Sim
2287293-9,REDE,Sim
2287293-9,PROS,Sim
2287293-9,AVANTE,Sim
2287293-9,PATRIOTA,Sim
2287293-9,REPUBLICANOS,Sim
2287293-9,Minoria,Sim
2287293-9,Governo,Sim
2287777-8,PTB,Sim
2287777-8,AVANTE,Sim
2287777-8,DEM,Sim
2287777-8,PSC,Sim
2287777-8,PCdoB,Não
2287777-8,PSDB,Sim
2287777-8,PSL,Sim
2287777-8,PSB,Sim
2287777-8,Minoria,
2287777-8,PATRIOTA,Sim
2287777-8,PV,Sim
2287777-8,PL,Sim
2287777-8,REDE,Sim
2287777-8,PSOL,Não
2287777-8,PROS,Sim
2287777-8,PSD,Sim
2287777-8,PP,Sim
2287777-8,PODE,Sim
2287777-8,MDB,Sim
2287777-8,Maioria,Sim
2287777-8,NOVO,Sim
2287777-8,Oposição,
2287777-8,SOLIDARIEDADE,
2287777-8,CIDADANIA,Sim
2287777-8,PDT,Sim
2287777-8,PT,Não
2287777-8,Governo,Sim
2287777-8,REPUBLICANOS,Sim
2287908-7,PODE,Sim
2287908-7,PP,Sim
2287908-7,PSC,
2287908-7,PSB,Sim
2287908-7,Governo,Sim
2287908-7,PSDB,Sim
2287908-7,NOVO,Não
