id_votacao,sigla_partido,orientacao
2318736-79,PSB,Sim
2318736-79,UNIÃO,Não
2318736-79,REDE,Sim
2318736-79,PSC,Não
2318736-82,PCdoB,Não
2318736-82,UNIÃO,Sim
2318736-82,PSC,Sim
2318736-82,NOVO,Sim
2318736-82,PATRIOTA,Sim
2318736-82,PV,
2318736-82,Oposição,Não
2318736-82,CIDADANIA,
2318736-82,Maioria,Sim
2318736-82,REDE,Não
2318736-82,AVANTE,Sim
2318736-82,PDT,Não
2318736-82,Governo,
2318736-82,PSOL,Não
2318736-82,PSD,Sim
2318736-82,PP,Sim
2318736-82,MDB,Sim
2318736-82,PTB,Sim
2318736-82,REPUBLICANOS,Sim
2318736-82,PROS,Sim
2318736-82,PSB,Não
2318736-82,PODE,Sim
2318736-82,PL,Sim
2318736-82,SOLIDARIEDADE,Sim
2318736-82,PSDB,Sim
2318736-82,Minoria,Não
2318736-82,PT,Não
2318736-70,PDT,Não
2318736-70,SOLIDARIEDADE,Sim
2318736-70,UNIÃO,Sim
2318736-70,PSD,
2318736-70,PP,Sim
2318736-70,REDE,
2318736-70,Minoria,
2318736-70,REPUBLICANOS,Sim
2318736-70,Maioria,
2318736-70,PATRIOTA,
2318736-70,MDB,Sim
2318736-70,PTB,
2318736-70,PL,Sim
2318736-70,PROS,
2318736-70,PCdoB,Não
2318736-70,CIDADANIA,
2318736-70,PODE,
2318736-70,AVANTE,
2318736-70,PSB,Não
2318736-70,Governo,
2318736-70,PSC,
2318736-70,PV,
2318736-70,PT,Não
2318736-70,PSOL,
2318736-70,NOVO,Sim
2318736-70,Oposição,
2318736-70,PSDB,Sim
2318736-71,NOVO,Não
2318736-71,PTB,
2318736-71,PROS,
2318736-71,PSD,Não
2318736-71,Maioria,
2318736-71,Minoria,Sim
2318736-71,REDE,
2318736-71,SOLIDARIEDADE,
2318736-71,PSB,Sim
2318736-71,PSC,
2318736-71,PSDB,Não
2318736-71,Governo,
2318736-71,CIDADANIA,
2318736-71,PL,Não
2318736-71,PP,Não
2318736-71,PT,Sim
2318736-71,AVANTE,
2318736-71,Oposição,Sim
2318736-71,UNIÃO,Não
2318736-71,MDB,Não
2318736-71,PV,Sim
2318736-71,PODE,
2318736-71,PDT,Sim
2318736-71,PSOL,Sim
2318736-71,PATRIOTA,
2318736-71,PCdoB,Sim
2318736-71,REPUBLICANOS,Não
2318737-63,PSC,Não
2318737-63,NOVO,Sim
2318737-63,REDE,
2318737-63,PCdoB,Sim
2318737-63,Governo,Não
2318737-63,PODE,
2318737-63,PL,Não
2318737-63,AVANTE,Não
2318737-63,PATRIOTA,Não
2318737-63,PDT,Sim
2318737-63,PROS,Não
2318737-63,PTB,Não
2318737-63,PSDB,Não
2318737-63,Maioria,Não
2318737-63,UNIÃO,Não
2318737-63,PT,Sim
2318737-63,Oposição,Sim
2318737-63,PSB,Sim
2318737-63,MDB,Não
2318737-63,Minoria,Sim
2318737-63,REPUBLICANOS,Não
2318737-63,CIDADANIA,
2318737-63,PSOL,Sim
2318737-63,PP,Não
2318737-63,PV,
2318737-63,PSD,Não
2318737-63,SOLIDARIEDADE,Não
2318736-57,PATRIOTA,
2318736-57,NOVO,Não
2318736-57,Oposição,
2318736-57,MDB,Sim
2318736-57,PV,
2318736-57,SOLIDARIEDADE,Sim
2318736-57,Maioria,
2318736-57,Governo,
2318736-57,PL,Sim
2318736-57,REPUBLICANOS,Sim
2318736-57,PSOL,Não
2318736-57,PDT,Não
2318736-57,PSD,Sim
2318736-57,PP,
2318736-57,PROS,
2318736-57,UNIÃO,Sim
2318736-57,PT,Não
2318736-57,PSB,Não
2318736-57,PSDB,Sim
2318736-57,PTB,
2318736-57,REDE,
2318736-57,PCdoB,Não
2318736-57,PODE,
2318736-57,Minoria,
2318736-57,PSC,
2318736-57,AVANTE,
2318736-57,CIDADANIA,
2318736-62,PSC,
2318736-62,PCdoB,Sim
2318736-62,PATRIOTA,
2318736-62,Oposição,Sim
2318736-62,PTB,
2318736-62,PV,Sim
2318736-62,PL,Sim
2318736-62,PSD,Sim
2318736-62,REPUBLICANOS,Não
2318736-62,Maioria,Sim
2318736-62,PROS,
2318736-62,AVANTE,
2318736-62,PDT,
2318736-62,PSB,Sim
2318736-62,PT,Sim
2318736-62,REDE,Sim
2318736-62,Governo,
2318736-62,SOLIDARIEDADE,Sim
2318736-62,PSOL,Sim
2318736-62,Minoria,Sim
2318736-62,MDB,Sim
2318736-62,PP,Sim
2318736-62,PSDB,Sim
2318736-62,CIDADANIA,
2318736-62,PODE,
2318736-62,NOVO,Sim
2318736-62,UNIÃO,Não
2318736-49,REDE,
2318736-49,REPUBLICANOS,Não
2318736-49,UNIÃO,Sim
2318736-49,CIDADANIA,
2318736-49,Minoria,Não
2318736-49,PSOL,Não
2318736-49,PTB,Sim
2318736-49,PSDB,Sim
2318736-49,Governo,
2318736-49,PT,Não
2318736-49,Oposição,Não
2318736-49,Maioria,Sim
2318736-49,PSC,Sim
2318736-49,PSB,Não
2318736-49,PROS,Sim
2318736-49,PCdoB,Não
2318736-49,PODE,Sim
2318736-49,PATRIOTA,Sim
2318736-49,MDB,Sim
2318736-49,PV,
2318736-49,AVANTE,Sim
2318736-49,NOVO,Sim
2318736-49,PL,Sim
2318736-49,PSD,Sim
2318736-49,PP,Sim
2318736-49,SOLIDARIEDADE,Sim
2318736-49,PDT,Não
2318737-46,PSC,Não
2318737-46,Oposição,Obstrução
2318737-46,Governo,Não
2318737-46,PT,Obstrução
2318737-46,UNIÃO,Não
2318737-46,NOVO,Não
2318737-46,PP,Não
2318737-46,PSOL,Obstrução
2318737-46,Maioria,Não
2318737-46,Minoria,
2318737-46,REDE,
2318737-46,PSD,Não
2318737-46,PL,Não
2318737-46,CIDADANIA,
2318737-46,PODE,
2318737-46,PSB,Obstrução
2318737-46,SOLIDARIEDADE,Não
2318737-46,MDB,Não
2318737-46,PSDB,Não
2318737-46,PROS,Não
2318737-46,PTB,Não
2318737-46,PCdoB,Obstrução
2318737-46,PDT,Obstrução
2318737-46,PATRIOTA,Não
2318737-46,REPUBLICANOS,Não
2318737-46,PV,Obstrução
2318737-46,AVANTE,Não
2318737-36,CIDADANIA,
2318737-36,PTB,Não
2318737-36,PODE,
2318737-36,REPUBLICANOS,Não
2318737-36,PP,Não
2318737-36,Governo,Não
2318737-36,PSD,Não
2318737-36,PATRIOTA,Não
2318737-36,NOVO,Não
2318737-36,PSOL,
2318737-36,PL,Não
2318737-36,MDB,
2318737-36,Oposição,
2318737-36,REDE,
2318737-36,PV,
2318737-36,PT,Obstrução
2318737-36,PCdoB,Obstrução
2318737-36,PSB,Obstrução
2318737-36,UNIÃO,Não
2318737-36,Minoria,Liberado
2318737-36,PSC,Não
2318737-36,PDT,Sim
2318737-36,SOLIDARIEDADE,Não
2318737-36,AVANTE,Não
2318737-36,PROS,Não
2318737-36,Maioria,Não
2318737-36,PSDB,Não
2318736-77,PV,
2318736-77,PSOL,Sim
2318736-77,CIDADANIA,
2318736-77,NOVO,Não
2318736-77,PDT,Sim
2318736-77,Minoria,Sim
2318736-77,SOLIDARIEDADE,
2318736-77,MDB,Não
2318736-77,REPUBLICANOS,Não
2318736-77,UNIÃO,
2318736-77,PSD,Não
2318736-77,PSB,Sim
2318736-77,PT,Sim
2318736-77,PODE,
2318736-77,PL,Não
2318736-77,PCdoB,Sim
2318736-77,PROS,
2318736-77,REDE,Sim
2318736-77,PSDB,Não
2318736-77,PP,Não
2318736-77,PSC,
2318736-77,AVANTE,
2318736-77,PTB,
2318736-77,Governo,
2318736-77,Maioria,
2318736-77,Oposição,
2318736-77,PATRIOTA,
2318736-74,PDT,Sim
2318736-74,PV,
2318736-74,PT,Sim
2318736-74,PSC,Não
2318736-74,PTB,Não
2318736-74,Oposição,Sim
2318736-74,PP,Não
2318736-74,MDB,Não
2318736-74,PSOL,Sim
2318736-74,Governo,
2318736-74,REDE,Sim
2318736-74,Maioria,Não
2318736-74,Minoria,
2318736-74,PL,Não
2318736-74,PCdoB,Sim
2318736-74,PODE,Não
2318736-74,SOLIDARIEDADE,Não
2318736-74,AVANTE,Não
2318736-74,PSD,Não
2318736-74,REPUBLICANOS,Não
2318736-74,NOVO,Não
2318736-74,PROS,Não
2318736-74,PSDB,
2318736-74,PSB,Sim
2318736-74,PATRIOTA,Não
2318736-74,UNIÃO,Não
2318736-74,CIDADANIA,
2318736-67,PT,Não
2318736-67,PTB,
2318736-67,Minoria,
2318736-67,PV,Não
2318736-67,PODE,
2318736-67,PL,Não
2318736-67,PSC,
2318736-67,PSD,Não
2318736-67,CIDADANIA,
2318736-67,PSB,Não
2318736-67,MDB,Não
2318736-67,PROS,
2318736-67,PP,Não
2318736-67,Oposição,
2318736-67,PDT,Não
2318736-67,UNIÃO,
2318736-67,REDE,
2318736-67,PSDB,Não
2318736-67,SOLIDARIEDADE,Não
2318736-67,NOVO,Não
2318736-67,Governo,
2318736-67,PATRIOTA,
2318736-67,REPUBLICANOS,Sim
2318736-67,Maioria,
2318736-67,PCdoB,Não
2318736-67,AVANTE,
2318736-67,PSOL,Não
2318736-54,PSC,
2318736-54,PTB,
2318736-54,NOVO,Sim
2318736-54,PT,Não
2318736-54,REDE,
2318736-54,PROS,
2318736-54,PV,
2318736-54,PCdoB,Não
2318736-54,Governo,
2318736-54,PL,Não
2318736-54,PSD,Não
2318736-54,REPUBLICANOS,Não
2318736-54,Oposição,
2318736-54,Maioria,
2318736-54,SOLIDARIEDADE,Não
2318736-54,PSB,Sim
2318736-54,AVANTE,
2318736-54,PSOL,Não
2318736-54,PP,
2318736-54,UNIÃO,
2318736-54,PODE,
2318736-54,MDB,Não
2318736-54,PDT,Não
2318736-54,Minoria,
2318736-54,CIDADANIA,
2318736-54,PATRIOTA,
2318736-54,PSDB,Não
2318737-53,Minoria,
2318737-53,SOLIDARIEDADE,Sim
2318737-53,PL,Sim
2318737-53,PSD,Sim
2318737-53,PT,Não
2318737-53,PODE,
2318737-53,PSOL,Não
2318737-53,MDB,
2318737-53,PROS,Sim
2318737-53,Oposição,
2318737-53,REDE,
2318737-53,AVANTE,Sim
2318737-53,REPUBLICANOS,Sim
2318737-53,PCdoB,
2318737-53,PSB,Não
2318737-53,PDT,
2318737-53,NOVO,Sim
2318737-53,UNIÃO,Sim
2318737-53,PV,
2318737-53,Governo,Sim
2318737-53,PSC,Sim
2318737-53,PSDB,Sim
2318737-53,PP,Sim
2318737-53,PTB,Sim
2318737-53,PATRIOTA,Sim
2318737-53,Maioria,Sim
2318737-53,CIDADANIA,
2319129-81,AVANTE,Não
2319129-81,MDB,Não
2319129-81,PROS,Não
2319129-81,PATRIOTA,Não
2319129-81,PSB,Sim
2319129-81,Governo,Não
2319129-81,PODE,
2319129-81,PP,Não
2319129-81,UNIÃO,Não
2319129-81,PSD,Não
2319129-81,PV,
2319129-81,REPUBLICANOS,Não
2319129-81,PSOL,Sim
2319129-81,PDT,
2319129-81,PCdoB,Sim
2319129-81,SOLIDARIEDADE,Não
2319129-81,PL,Não
2319129-81,CIDADANIA,
2319129-81,REDE,
2319129-81,PT,Sim
2319129-81,PTB,Não
2319129-81,Maioria,Não
2319129-81,PSC,Não
2319129-81,Oposição,
2319129-81,Minoria,Sim
2319129-81,PSDB,
2319129-81,NOVO,Não
2319129-85,PP,Não
2319129-85,AVANTE,Não
2319129-85,SOLIDARIEDADE,Não
2319129-85,PL,Não
2319129-85,PSB,Não
2319129-85,Maioria,Não
2319129-85,UNIÃO,Liberado
2319129-85,MDB,Sim
2319129-85,PDT,
2319129-85,PSOL,Não
2319129-85,PSD,Não
2319129-85,Oposição,
2319129-85,Governo,Não
2319129-85,PATRIOTA,Não
2319129-85,PTB,Não
2319129-85,CIDADANIA,
2319129-85,PCdoB,Não
2319129-85,PT,Não
2319129-85,REDE,
2319129-85,NOVO,Não
2319129-85,PODE,
2319129-85,PSC,Não
2319129-85,PV,
2319129-85,PROS,Não
2319129-85,PSDB,
2319129-85,REPUBLICANOS,Sim
2319129-85,Minoria,
2318737-41,PATRIOTA,Não
2318737-41,PCdoB,Obstrução
2318737-41,REDE,
2318737-41,PT,Sim
2318737-41,PV,
2318737-41,Minoria,
2318737-41,MDB,
2318737-41,PP,Não
2318737-41,Oposição,
2318737-41,AVANTE,Não
2318737-41,Governo,Não
2318737-41,CIDADANIA,
2318737-41,REPUBLICANOS,Não
2318737-41,PSC,Não
2318737-41,PSD,Não
2318737-41,NOVO,Não
2318737-41,PROS,Não
2318737-41,PSB,Obstrução
2318737-41,PDT,Sim
2318737-41,SOLIDARIEDADE,Não
2318737-41,PODE,
2318737-41,PSDB,Não
2318737-41,Maioria,Não
2318737-41,PTB,Não
2318737-41,PSOL,Sim
2318737-41,UNIÃO,Não
2318737-41,PL,Não
2319129-58,PSB,Não
2319129-58,CIDADANIA,Não
2319129-58,PV,
2319129-58,Governo,Não
2319129-58,Oposição,
2319129-58,UNIÃO,Não
2319129-58,AVANTE,Não
2319129-58,PSDB,Não
2319129-58,PT,Não
2319129-58,PCdoB,Não
2319129-58,PSOL,Não
2319129-58,REPUBLICANOS,Não
2319129-58,PATRIOTA,Não
2319129-58,PODE,Não
2319129-58,PSC,Não
2319129-58,PP,Sim
2319129-58,SOLIDARIEDADE,Não
2319129-58,REDE,Não
2319129-58,PL,Não
2319129-58,MDB,Não
2319129-58,NOVO,Não
2319129-58,PDT,Sim
2319129-58,Minoria,Liberado
2319129-58,Maioria,Não
2319129-58,PTB,Não
2319129-58,PROS,Não
2319129-58,PSD,Não
2319129-62,REDE,Não
2319129-62,MDB,
2319129-62,REPUBLICANOS,Sim
2319129-62,PSOL,Não
2319129-62,PATRIOTA,Sim
2319129-62,Governo,Sim
2319129-62,PV,
2319129-62,NOVO,Não
2319129-62,SOLIDARIEDADE,Sim
2319129-62,PSD,Sim
2319129-62,PSB,Não
2319129-62,PL,Sim
2319129-62,PODE,Não
2319129-62,AVANTE,Sim
2319129-62,PDT,Não
2319129-62,UNIÃO,Sim
2319129-62,Minoria,
2319129-62,PSDB,Sim
2319129-62,PROS,Sim
2319129-62,PT,Não
2319129-62,PSC,Sim
2319129-62,Maioria,Sim
2319129-62,PTB,Sim
2319129-62,CIDADANIA,
2319129-62,PCdoB,Não
2319129-62,Oposição,
2319129-62,PP,Sim
2319129-76,REDE,
2319129-76,REPUBLICANOS,Não
2319129-76,PT,Não
2319129-76,PATRIOTA,Não
2319129-76,PSD,Não
2319129-76,Maioria,Não
2319129-76,AVANTE,Não
2319129-76,MDB,Não
2319129-76,PCdoB,Não
2319129-76,NOVO,Não
2319129-76,PDT,
2319129-76,PV,
2319129-76,Minoria,
2319129-76,Oposição,
2319129-76,CIDADANIA,
2319129-76,PL,Não
2319129-76,PODE,
2319129-76,SOLIDARIEDADE,Não
2319129-76,PSC,Não
2319129-76,Governo,Não
2319129-76,PROS,Não
2319129-76,PP,Não
2319129-76,PSB,Não
2319129-76,PTB,Não
2319129-76,PSOL,Não
2319129-76,PSDB,Não
2319129-76,UNIÃO,Não
2319129-71,UNIÃO,Não
2319129-71,Maioria,Não
2319129-71,Oposição,
2319129-71,PODE,
2319129-71,PSB,Não
2319129-71,PTB,Não
2319129-71,AVANTE,Não
2319129-71,PSD,Sim
2319129-71,PSDB,Sim
2319129-71,PATRIOTA,Não
2319129-71,PV,
2319129-71,PP,Não
2319129-71,NOVO,Não
2319129-71,PDT,Não
2319129-71,CIDADANIA,
2319129-71,PL,Não
2319129-71,REPUBLICANOS,Não
2319129-71,Governo,Não
2319129-71,REDE,
2319129-71,PT,Não
2319129-71,PSC,Não
2319129-71,Minoria,Não
2319129-71,PCdoB,Não
2319129-71,MDB,Sim
2319129-71,PSOL,Não
2319129-71,PROS,Não
2319129-71,SOLIDARIEDADE,Não
2319129-74,REPUBLICANOS,Sim
2319129-74,Maioria,Sim
2319129-74,REDE,
2319129-74,PTB,Sim
2319129-74,PP,Sim
2319129-74,PSD,Sim
2319129-74,PSB,Não
2319129-74,MDB,Sim
2319129-74,PV,
2319129-74,PODE,
2319129-74,PROS,Sim
2319129-74,PT,Não
2319129-74,PSOL,Não
2319129-74,PATRIOTA,Sim
2319129-74,PDT,Não
2319129-74,PCdoB,Não
2319129-74,AVANTE,Sim
2319129-74,PSDB,Sim
2319129-74,Minoria,
2319129-74,PSC,Sim
2319129-74,UNIÃO,Sim
2319129-74,NOVO,Não
2319129-74,SOLIDARIEDADE,Sim
2319129-74,Oposição,
2319129-74,PL,Sim
2319129-74,Governo,Sim
2319129-74,CIDADANIA,
2319129-57,PSOL,Sim
2319129-57,AVANTE,Não
2319129-57,Governo,Não
2319129-57,PP,Não
2319129-57,PROS,Não
2319129-57,NOVO,Sim
2319129-57,SOLIDARIEDADE,Não
2319129-57,Maioria,Não
2319129-57,MDB,Não
2319129-57,PSC,Não
2319129-57,PL,Não
2319129-57,CIDADANIA,
2319129-57,PCdoB,Sim
2319129-57,REDE,Sim
2319129-57,PSB,Sim
2319129-57,PV,
2319129-57,PT,Sim
2319129-57,PSDB,Não
2319129-57,Oposição,Sim
2319129-57,PODE,Não
2319129-57,REPUBLICANOS,Não
2319129-57,UNIÃO,Não
2319129-57,PATRIOTA,Não
2319129-57,Minoria,Sim
2319129-57,PSD,Não
2319129-57,PDT,Sim
2319129-57,PTB,Não
2319129-70,PROS,Não
2319129-70,PTB,Não
2319129-70,UNIÃO,Não
2319129-70,PP,Não
2319129-70,PSDB,Não
2319129-70,PT,Sim
2319129-70,PSC,Não
2319129-70,REPUBLICANOS,Sim
2319129-70,Governo,Não
2319129-70,PODE,Sim
2319129-70,Maioria,Não
2319129-70,PSB,Sim
2319129-70,AVANTE,Não
2319129-70,PATRIOTA,Não
2319129-70,Minoria,Sim
2319129-70,NOVO,Não
2319129-70,PCdoB,Sim
2319129-70,SOLIDARIEDADE,Não
2319129-70,CIDADANIA,
2319129-70,PSD,Não
2319129-70,PDT,Sim
2319129-70,PSOL,Sim
2319129-70,Oposição,
2319129-70,REDE,Sim
2319129-70,PL,Não
2319129-70,MDB,Não
2319129-70,PV,
2319256-63,PSDB,Sim
2319256-63,PSB,Sim
2319256-63,PSOL,Sim
2319256-63,PODE,Sim
2319256-63,PSC,Sim
2319256-63,MDB,Sim
2319256-63,PTB,Sim
2319256-63,PCdoB,Sim
2319256-63,PV,Sim
2319256-63,PL,Sim
2319256-63,UNIÃO,Sim
2319256-63,Maioria,Sim
2319256-63,Oposição,Sim
2319256-63,CIDADANIA,Sim
2319256-63,SOLIDARIEDADE,Sim
2319256-63,REDE,Sim
2319256-63,NOVO,Não
2319256-63,PP,Sim
2319256-63,PATRIOTA,Sim
2319256-63,PSD,Sim
2319256-63,REPUBLICANOS,Sim
2319256-63,Governo,Liberado
2319256-63,PROS,Sim
2319256-63,AVANTE,Sim
2319256-63,Minoria,Sim
2319256-63,PT,Sim
2319256-63,PDT,Sim
2319129-51,PP,Não
2319129-51,PSDB,Não
2319129-51,PROS,Não
2319129-51,PSOL,Não
2319129-51,PT,Não
2319129-51,PV,
2319129-51,PATRIOTA,Não
2319129-51,PSB,Sim
2319129-51,Minoria,Liberado
2319129-51,SOLIDARIEDADE,Não
2319129-51,Oposição,Liberado
2319129-51,Governo,Não
2319129-51,PSC,Não
2319129-51,PODE,Não
2319129-51,PCdoB,Sim
2319129-51,REPUBLICANOS,Sim
2319129-51,MDB,Sim
2319129-51,AVANTE,Não
2319129-51,Maioria,Não
2319129-51,UNIÃO,Não
2319129-51,PL,Não
2319129-51,PTB,Não
2319129-51,REDE,Não
2319129-51,NOVO,Não
2319129-51,PDT,Não
2319129-51,PSD,Não
2319129-51,CIDADANIA,
2319129-49,PT,Não
2319129-49,PV,Não
2319129-49,PATRIOTA,Sim
2319129-49,MDB,Sim
2319129-49,PODE,Sim
2319129-49,SOLIDARIEDADE,Sim
2319129-49,PCdoB,Não
2319129-49,Governo,Sim
2319129-49,PSB,Não
2319129-49,PSD,Sim
2319129-49,PROS,Sim
2319129-49,REPUBLICANOS,Sim
2319129-49,NOVO,Não
2319129-49,PSDB,Sim
2319129-49,CIDADANIA,
2319129-49,UNIÃO,Sim
2319129-49,Maioria,Sim
2319129-49,PL,Sim
2319129-49,PSOL,Não
2319129-49,REDE,Não
2319129-49,Minoria,
2319129-49,PTB,Sim
2319129-49,Oposição,Não
2319129-49,AVANTE,Sim
2319129-49,PDT,Não
2319129-49,PP,Sim
2319129-49,PSC,Sim
2319364-20,Bl MdbPsdRepPode,Liberado
2319364-20,NOVO,Não
2319364-20,Fdr PT-PCdoB-PV,Sim
2319364-20,PL,Não
2319364-20,Minoria,Não
2319364-20,Bl UniPpFdrPsdbCid...,Sim
2319364-20,Maioria,Sim
2319364-20,Oposição,Não
2319364-20,PSB,Sim
2319364-20,Fdr PSOL-REDE,Sim
2319364-20,Governo,Sim
2319511-13,PODE,Sim
2319511-13,NOVO,Não
2319511-13,PSDB,Sim
2319511-13,CIDADANIA,Sim
2319511-13,Maioria,Sim
2319511-13,AVANTE,Sim
2319511-13,PSOL,Não
2319511-13,PV,Sim
2319511-13,PSB,Sim
2319511-13,PT,Sim
2319511-13,PDT,Sim
2319511-13,UNIÃO,Sim
2319511-13,PSD,Sim
2319511-13,PROS,Sim
2319511-13,REPUBLICANOS,Sim
2319511-13,MDB,Sim
2319511-13,PP,Sim
2319511-13,Minoria,Sim
2319511-13,PL,Sim
2319511-13,PCdoB,Sim
2319511-13,Oposição,Sim
2319511-13,PATRIOTA,Sim
2319511-13,REDE,Sim
2319511-13,PTB,Sim
2319511-13,Governo,Sim
2319511-13,PSC,Sim
2319511-13,SOLIDARIEDADE,Sim
2319485-10,PDT,Sim
2319485-10,AVANTE,Sim
2319485-10,Governo,Sim
2319485-10,PP,Sim
2319485-10,PTB,Sim
2319485-10,REPUBLICANOS,Sim
2319485-10,Minoria,Sim
2319485-10,PATRIOTA,Sim
2319485-10,Oposição,Sim
2319485-10,PT,Sim
2319485-10,UNIÃO,Sim
2319485-10,PODE,Sim
2319485-10,PSC,Sim
2319485-10,PROS,Sim
2319485-10,PSB,Sim
2319485-10,CIDADANIA,Sim
2319485-10,MDB,Sim
2319485-10,PCdoB,Sim
2319485-10,PL,Sim
2319485-10,PSDB,Sim
2319485-10,PSOL,Não
2319485-10,NOVO,Não
2319485-10,PV,Sim
2319485-10,PSD,Sim
2319485-10,Maioria,Sim
2319485-10,REDE,Sim
2319485-10,SOLIDARIEDADE,Sim
2319485-7,Governo,Não
2319485-7,Maioria,Não
2319485-7,PL,Não
2319485-7,UNIÃO,Não
2319485-7,CIDADANIA,Não
2319485-7,PODE,Não
2319485-7,PTB,Não
2319485-7,PV,Não
2319485-7,SOLIDARIEDADE,Não
2319485-7,AVANTE,Não
2319485-7,PROS,Não
2319485-7,PSC,Não
2319485-7,Minoria,Não
2319485-7,NOVO,Não
2319485-7,REDE,Não
2319485-7,PATRIOTA,Não
2319485-7,PP,Não
2319485-7,PSOL,Sim
2319485-7,PDT,Não
2319485-7,PSD,Não
2319485-7,PSDB,Não
2319485-7,REPUBLICANOS,Não
2319485-7,Oposição,Não
2319485-7,PT,Não
2319485-7,PSB,Não
2319485-7,MDB,Não
2319485-7,PCdoB,Não
2319532-14,PTB,Sim
2319532-14,PV,Não
2319532-14,SOLIDARIEDADE,Sim
2319532-14,PL,Sim
2319532-14,PSC,Sim
2319532-14,Governo,Sim
2319532-14,PSDB,Sim
2319532-14,Minoria,
2319532-14,REPUBLICANOS,Sim
2319532-14,REDE,Não
2319532-14,PSB,Sim
2319532-14,NOVO,Não
2319532-14,PSD,Sim
2319532-14,PATRIOTA,Sim
2319532-14,UNIÃO,Sim
2319532-14,CIDADANIA,
2319532-14,PCdoB,Sim
2319532-14,PP,Sim
2319532-14,PROS,Sim
2319532-14,PODE,Sim
2319532-14,Oposição,
2319532-14,MDB,Sim
2319532-14,AVANTE,Sim
2319532-14,PSOL,Não
2319532-14,Maioria,Sim
2319532-14,PT,Sim
2319532-14,PDT,
2319794-7,Governo,Sim
2319794-7,PTB,Sim
2319794-7,PL,Sim
2319794-7,Minoria,Liberado
2319794-7,PSB,Sim
2319794-7,Oposição,Liberado
2319794-7,PROS,
2319794-7,PSOL,Não
2319794-7,PT,Não
2319794-7,CIDADANIA,Sim
2319794-7,UNIÃO,Sim
2319794-7,MDB,Sim
2319794-7,PODE,
2319794-7,PCdoB,Não
2319794-7,PSDB,Sim
2319794-7,REPUBLICANOS,Sim
2319794-7,AVANTE,Sim
2319794-7,PDT,Sim
2319794-7,PP,Sim
2319794-7,SOLIDARIEDADE,
2319794-7,PATRIOTA,
2319794-7,NOVO,Sim
2319794-7,PV,Não
2319794-7,PSD,Sim
2319794-7,REDE,Não
2319794-7,PSC,
2319794-7,Maioria,Sim
2320014-61,UNIÃO,Não
2320014-61,PL,Não
2320014-61,Governo,Não
2320014-61,PT,Obstrução
2320014-61,PSDB,Não
2320014-61,PP,Não
2320014-61,PSD,Não
2320014-61,MDB,Não
2320014-61,PSB,Não
2320014-61,PDT,Não
2320014-64,Governo,Sim
2320014-64,PSD,Sim
2320014-64,PL,Sim
2320014-64,PSOL,Não
2320014-64,NOVO,Sim
2320014-64,PP,Sim
2320014-64,UNIÃO,Sim
2320014-64,REPUBLICANOS,Sim
2320014-64,PT,Não
2320014-64,PDT,Sim
2320014-54,PSOL,Sim
2320014-54,PP,Não
2320014-54,PSDB,Não
2320014-54,PSD,Não
2320014-54,SOLIDARIEDADE,Não
2320014-54,PSB,Sim
2320014-54,MDB,Não
2320014-54,PL,Não
2320014-54,PROS,Não
2320014-54,Governo,Não
2320014-54,PSC,Não
2320014-54,PDT,Não
2320014-54,AVANTE,Não
2320014-54,REPUBLICANOS,Não
2320014-54,PT,Sim
2320014-54,UNIÃO,Não
2320081-68,PSB,Sim
2320081-68,Governo,Sim
2320081-68,Fdr PT-PCdoB-PV,Sim
2320081-68,PL,Sim
2320081-68,Maioria,Sim
2320081-68,Bl MdbPsdRepPode,Sim
2320081-68,Oposição,Sim
2320081-68,Bl UniPpFdrPsdbCid...,Sim
2320081-68,Fdr PSOL-REDE,Não
2320081-68,NOVO,Sim
2320081-68,Minoria,Sim
2320081-66,Bl UniPpFdrPsdbCid...,Sim
2320081-66,Oposição,Sim
2320081-66,Fdr PT-PCdoB-PV,Liberado
2320081-66,Bl MdbPsdRepPode,Sim
2320081-66,PL,Sim
2320081-66,Minoria,Sim
2320081-66,NOVO,Sim
2320081-66,Governo,Sim
2320081-66,Maioria,Sim
2320081-66,PSB,Sim
2320081-66,Fdr PSOL-REDE,Não
2320333-7,PSDB,Sim
2320333-7,PDT,Sim
2320333-7,SOLIDARIEDADE,Sim
2320333-7,PV,Sim
2320333-7,PL,Sim
2320333-7,PSC,
2320333-7,UNIÃO,Sim
2320333-7,NOVO,Não
2320333-7,PROS,
2320333-7,MDB,Sim
2320333-7,REDE,Sim
2320333-7,Governo,Não
2320333-7,PCdoB,Sim
2320333-7,PSOL,Sim
2320333-7,REPUBLICANOS,
2320333-7,Minoria,Sim
2320333-7,PTB,
2320333-7,PSB,Sim
2320333-7,PODE,
2320333-7,AVANTE,Sim
2320333-7,PT,Sim
2320333-7,PATRIOTA,
2320333-7,CIDADANIA,
2320333-7,Oposição,
2320333-7,Maioria,Sim
2320333-7,PP,Sim
2320333-7,PSD,Sim
2320266-69,PCdoB,Não
2320266-69,CIDADANIA,
2320266-69,PSDB,Sim
2320266-69,Governo,Sim
2320266-69,Minoria,Não
2320266-69,SOLIDARIEDADE,Sim
2320266-69,PSD,Sim
2320266-69,PV,
2320266-69,PSC,Sim
2320266-69,PROS,Sim
2320266-69,REPUBLICANOS,Sim
2320266-69,PODE,Sim
2320266-69,REDE,
2320266-69,PTB,Sim
2320266-69,Oposição,
2320266-69,Maioria,Sim
