id_votacao,data,data_hora_registro,sigla_orgao,proposicaoObjeto,descricao,aprovacao,id_proposicao
2208628-4,2019-06-18,2019-06-25T17:25:36,CMO,REQ 9/2019 CMO,Aprovado o Parecer.,1.0,2208628
2208632-2,2019-06-26,2019-06-26T12:12:31,CSAUDE,REQ 211/2019 CSSF,Aprovado. O requerimento foi subscrito pelos Dep. Dr. Luiz Antonio Teixeira Jr e Carmen Zanotto,1.0,2208632
2208674-105,2022-11-30,2022-11-30T15:20:04,CCJC,,"Aprovado o Parecer. Resultado: Sim, 23; Não, 15; Abstenção: 1. Total: 39.",1.0,2208674
2208674-102,2022-11-30,2022-11-30T15:04:24,CCJC,,"Rejeitado o Requerimento de Adiamento de Votação. Resultado: Sim, 9; Não, 27; Abstenção: 0. Total: 36.",0.0,2208674
2208674-94,2022-11-30,2022-11-30T13:42:08,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado: Sim, 10; Não, 25; Abstenção: 0. Total: 35.",0.0,2208674
2208674-39,2021-10-20,2021-10-20T12:18:45,CREDN,,"Aprovado o Parecer, com Complementação de Voto.",1.0,2208674
2208674-32,2021-09-22,2021-09-22T11:20:10,CREDN,,"Aprovado o Requerimento de Adiamento de Votação, por 05 sessões",1.0,2208674
2208674-33,2021-09-22,,CREDN,,"Apresentação do Voto em Separado n. 1 CREDN, pelas Deputadas Soraya Santos  (PL/RJ) e Perpétua Almeida  PCdoB.",0.0,2208674
2208674-83,2022-11-08,,CCJC,,"Apresentação do Voto em Separado n. 1 CCJC, pelas Deputadas Fernanda Melchionna (PSOL/RS) e Sâmia Bomfim PSOL.",0.0,2208674
2212098-2,2019-08-14,2019-08-14T11:47:12,CSAUDE,REQ 238/2019 CSSF,"Aprovado, com a inclusão de representante do Conselho Federal de Medicina, sugerida pelo Dep. Alexandre Padilha. O requerimento foi subscrito pelo Dep. Jorge Solla",1.0,2208686
2208683-42,2023-05-09,2023-05-09T17:42:35,CCJC,,Aprovado o Parecer.,1.0,2208683
2208683-22,2019-12-11,2019-12-11T14:13:11,CTRAB,,Aprovado por Unanimidade o Parecer.,1.0,2208683
2208684-21,2019-09-04,2019-09-04T11:21:38,CDE,,Aprovado o Parecer.,1.0,2208684
2208689-51,2021-04-20,2021-04-20T13:41:24,CESPO,,Aprovado o Parecer com Complementação de Voto.,1.0,2208689
2208689-34,2019-10-23,2019-10-29T13:21:13,CMULHER,,Aprovado por Unanimidade o Parecer.,1.0,2208689
2405268-2,2023-11-29,2023-11-29T11:14:34,CDU,REQ 68/2023 CDU,Aprovado.,1.0,2208698
2208691-62,2023-10-10,2023-10-10T15:45:00,CCJC,,Aprovada a Redação Final.,1.0,2208691
2208691-47,2023-08-17,2023-08-17T12:06:54,CCJC,,Aprovado o Parecer.,1.0,2208691
2208691-28,2021-10-19,2021-10-19T15:00:17,CCULT,,Aprovado o Parecer.,1.0,2208691
2208690-56,2023-08-31,2023-08-31T11:08:02,CCJC,,Aprovado o Parecer.,1.0,2208690
2208690-35,2021-03-23,2021-03-23T13:45:43,CCULT,,Aprovado o Parecer.,1.0,2208690
2208690-23,2019-10-30,2019-10-30T11:24:06,CVT,,Aprovado por Unanimidade o Parecer.,1.0,2208690
2208685-21,2019-10-02,2019-10-02T12:40:29,CDE,,Aprovado o Parecer.,1.0,2208685
2208693-42,2022-05-03,2022-05-03T10:39:16,CTRAB,,Aprovado o Parecer.,1.0,2208693
2208693-26,2019-11-20,2019-11-28T14:25:36,CDHMIR,,Aprovado o Parecer.,1.0,2208693
2208696-53,2024-11-13,2024-11-13T18:32:21,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1658/2024, por ter sido aprovado o REQ 1528/2024 que está apensado ao primeiro.",1.0,2208696
2208696-52,2024-11-13,2024-11-13T18:32:21,SECAP(SGM),,"Realizar o encaminhamento do PL-3643/2019 (Nº Anterior: PLS 453/2017) à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2208696
2208696-51,2024-11-13,2024-11-13T18:32:20,SECAP(SGM),,"Realizar o encaminhamento do PL-3643/2019 (Nº Anterior: PLS 453/2017) à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2208696
2208696-50,2024-11-13,2024-11-13T18:32:20,SECAP(SGM),,"Realizar o encaminhamento do PL-3643/2019 (Nº Anterior: PLS 453/2017) à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2208696
2208696-49,2024-11-13,2024-11-13T18:32:14,PLEN,,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2208696
2208696-43,2023-09-26,2023-09-26T17:03:48,MESA,,"Retirado o REQ n. 3099/2023, em razão do deferimento do Requerimento n. REQ 3154/2023, nos termos do artigo 104, caput, combinado com o artigo 114, VII, ambos do RICD",1.0,2208696
2289703-2,2021-07-14,2021-07-14T09:48:56,CSAUDE,REQ 251/2021 CSSF,"Aprovado, com subscrição dos Dep. Jorge Solla, Carmen Zanotto, Carla Dickson, Vivi Reis, Zacharias Calil e Benedita da Silva.",1.0,2208697
2208697-28,2019-11-12,2019-11-12T12:18:32,CSPCCO,,Aprovado o Parecer.,1.0,2208697
2208697-22,2019-10-30,2019-10-30T14:57:15,CSPCCO,,Rejeitado o Parecer,0.0,2208697
2208695-44,2021-07-15,2021-07-15T10:24:20,CCJC,,Aprovado o Parecer.,1.0,2208695
2208695-34,2021-04-20,2021-04-20T09:40:28,CFT,,Aprovado o Parecer.,1.0,2208695
2208705-28,2019-10-30,2019-10-30T11:47:47,CFT,,Aprovado por Unanimidade o Parecer.,1.0,2208705
2208718-18,2024-02-20,2024-02-20T21:13:00,PLEN,,"Aprovado requerimento n. 1884/2023 do Sr. Fábio Macedo e outros que requer urgência para o PL 10106/2018, do Senado Federal, que “altera a Lei nº 8.080, de 19 de setembro de 1990, para dispor sobre a obrigatoriedade de publicação na internet de listas de pacientes que serão submetidos a procedimentos cirúrgicos eletivos no âmbito do Sistema Único de Saúde (SUS), e a Lei nº 8.429, de 2 de junho de 1992 (Lei de Improbidade Administrativa), para caracterizar o descumprimento dessa disposição como ato de improbidade administrativa”.",1.0,2208718
2208701-62,2022-06-22,2022-06-22T10:18:23,CCJC,,"Aprovada a Redação Final, com emenda de redação.",1.0,2208701
2208701-46,2021-12-16,2021-12-16T11:51:16,CCJC,,Aprovado o Parecer com Complementação de Voto.,1.0,2208701
2208701-33,2019-08-21,2019-08-21T14:19:26,CIDOSO,,Aprovado o Parecer da Relatora Deputada Lídice da Mata (PSB/BA).,1.0,2208701
2208687-29,2021-08-04,2021-08-04T09:33:48,CFT,,Aprovado o Parecer.,1.0,2208687
2208687-21,2019-09-04,2019-09-04T11:20:43,CDE,,Aprovado o Parecer.,1.0,2208687
2208720-73,2019-10-15,2019-10-15T21:25:43,PLEN,,"Aprovada a Redação Final assinada pela Dep. Dra. Soraya Manato (PSL-ES), membro da Comissão Mista.",1.0,2208720
2208720-71,2019-10-15,2019-10-15T21:24:30,PLEN,,Mantido o texto.,,2208720
2208720-68,2019-10-15,2019-10-15T21:08:04,PLEN,,"Rejeitada a Emenda n° 72. Sim 114, não 284, total 398.",0.0,2208720
2208720-65,2019-10-15,2019-10-15T20:26:02,PLEN,,Rejeitada a Emenda nº 7.,0.0,2208720
2208720-61,2019-10-15,2019-10-15T20:16:25,PLEN,,Rejeitado o Requerimento.,0.0,2208720
2208720-56,2019-10-15,2019-10-15T19:55:57,PLEN,,"Rejeitada a Emenda nº 70, Sim 104, não 243, total 347.",0.0,2208720
2208720-53,2019-10-15,2019-10-15T19:37:17,PLEN,,"Aprovada a Medida Provisória nº 886 de 2019, na forma do Projeto de Lei de Conversão nº 24, de 2019, ressalvados os destaques. Sim 314, não 57, total 371.",1.0,2208720
2208720-50,2019-10-15,2019-10-15T19:10:25,PLEN,,"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e à adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim 258, não 75, total 333.",1.0,2208720
2208720-44,2019-10-15,2019-10-15T18:30:09,PLEN,,Rejeitado o Requerimento. Sim 57; não 202; total 259.,0.0,2208720
2208720-41,2019-10-15,2019-10-15T18:11:58,PLEN,,Rejeitado o Requerimento. Sim 46; não 212; abstenção 1; total 259.,0.0,2208720
2208720-38,2019-10-15,2019-10-15T17:40:46,PLEN,,Rejeitado o Requerimento. Sim 14; não 248; abstenção 1; total 263.,0.0,2208720
2208727-2,2019-06-25,2019-06-25T15:22:20,CME,REQ 66/2019 CME,"Aprovado. Aditado, por sugestão do Deputado Lucas Gonzalez, no sentido de se retirar da lista de convidados o ex-presidente da CODEMIG, Sr. Marco Antônio Soares da Cunha Castello Branco.",1.0,2208727
2208704-77,2024-03-27,2024-03-27T11:11:13,CCJC,,Aprovadas a emenda de redação e a Redação de final,1.0,2208704
2208704-62,2023-12-12,2023-12-12T15:39:34,CCJC,,Aprovado o Parecer.,1.0,2208704
2208704-24,2019-10-30,2019-10-30T11:40:27,CE,,Aprovado o Parecer.,1.0,2208704
2208624-29,2023-06-14,2023-06-14T10:51:54,CE,,Aprovado o Parecer com Complementação de Voto.,1.0,2208624
2208734-5,2019-06-26,2019-06-26T10:27:40,CDU,REQ 30/2019 CDU,"APROVADO O REQUERIMENTO COM ADENDO ALTERAÇÃO PARA SEMINÁRIO E PARA CONTEMPLAR 10 CONVIDADOS, SENDO 5 INDICADOS PELO AUTOR E 5 PELO DEPUTADO JOSEILDO RAMOS",1.0,2208734
2208760-2,2019-06-26,2019-06-26T12:12:56,CSAUDE,REQ 214/2019 CSSF,Aprovado,1.0,2208760
2210122-2,2019-07-03,2019-07-03T11:42:01,CVT,REQ 96/2019 CVT,Aprovado com alteração: inclusão das empresas MAP Linhas Aéreas e Avianca (em recuperação judicial). Subscrito pelo deputado Vicentinho Júnior.,1.0,2208763
2208763-2,2019-06-26,2019-06-26T12:02:08,CVT,,"Aprovado, subscrito pelos deputados Wladimir Garotinho, Vermelho, Jaqueline Cassol, Felipe Carreras, Santini, David Soares, Miguel Lombardi e Júnior Bozzella.",1.0,2208763
2208753-2,2019-06-26,2019-06-26T12:35:51,CVT,REQ 86/2019 CVT,"Aprovado, subscrito pelos deputados Bosco Costa, Vermelho, Eli Corrêa Filho, Miguel Lombardi",1.0,2208753
2208745-34,2024-11-27,2024-11-27T11:29:30,CAPADR,,Aprovado o Parecer.,1.0,2208745
2208745-32,2024-11-27,2024-11-27T11:26:18,CAPADR,,"Aprovado o requerimento de inversão de pauta, do deputado Luiz Nishimori.",1.0,2208745
2208767-4,2019-08-14,2019-08-14T12:11:43,CE,REQ 196/2019 CE,Aprovado,1.0,2208767
2208759-2,2019-06-26,2019-06-26T12:12:37,CSAUDE,REQ 213/2019 CSSF,"Aprovado, com inclusão de representante do Ministério da Economia, indicado pela Dep. Adriana Ventura",1.0,2208759
2208793-3,2019-06-26,2019-06-26T12:09:52,CTRAB,REQ 64/2019 CTASP,Aprovado,1.0,2208793
2208795-2,2019-06-26,2019-06-26T14:32:11,CDHMIR,REQ 86/2019 CDHM,Aprovado.,1.0,2208795
2208752-28,2021-05-25,2021-05-25T13:39:14,CPD,,Aprovado o Parecer.,1.0,2208752
2208827-2,2019-07-03,2019-07-03T12:19:21,CREDN,REQ 82/2019 CREDN,"Aprovado o Requerimento, com a inclusão do Professor Cristian Wittmann, Coordenador da Campanha Internacional pela Abolição das Armas Nucleares (ICAN), no rol de convidados.",1.0,2208827
2208822-59,2021-10-05,2021-10-05T16:07:47,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Pedro Lupion (DEM-PR).",1.0,2208822
2208822-57,2021-10-05,2021-10-05T16:06:30,PLEN,,"Aprovado o Projeto de Decreto Legislativo nº 406, de 2019.",1.0,2208822
2208822-39,2019-10-24,2019-10-24T11:27:46,CCJC,,Aprovado o Parecer.,1.0,2208822
2208822-38,2019-10-16,2019-10-16T12:20:02,CMADS,,Aprovado o Parecer por unanimidade.,1.0,2208822
2208822-31,2019-09-25,2019-09-25T17:07:21,CCTI,,Aprovado o Parecer.,1.0,2208822
2208771-89,2021-05-12,2021-05-12T17:54:03,SECAP(SGM),,"Realizar o encaminhamento do PRC-84/2019 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2208771
2208771-88,2021-05-12,2021-05-12T17:54:03,SECAP(SGM),,"Realizar o encaminhamento do PRC-84/2019 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2208771
2208771-85,2021-05-12,2021-05-12T17:50:22,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Marcelo Ramos (PL-AM).",1.0,2208771
2208771-83,2021-05-12,2021-05-12T17:49:20,PLEN,,"Aprovada a Subemenda Substitutiva Global ao Projeto de Resolução nº 84, de 2019, adotada pelo Relator da Mesa Diretora da Câmara dos Deputados. Sim: 337; não: 110; abstenção: 1; total: 448.",1.0,2208771
2208771-74,2021-05-12,2021-05-12T17:11:26,PLEN,,Aprovado o Requerimento.,1.0,2208771
2208771-63,2021-05-11,2021-05-11T17:46:28,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PRC 35/2021, por ter sido aprovado o REQ 942/2021 que está apensado ao primeiro.",1.0,2208771
2208771-62,2021-05-11,2021-05-11T17:46:28,SECAP(SGM),,"Realizar o encaminhamento do PRC-84/2019 à MESA (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2208771
2208818-2,2019-06-26,2019-06-26T12:36:59,CVT,REQ 89/2019 CVT,Aprovado.,1.0,2208818
2208838-2,2019-06-26,2019-06-26T14:49:45,CPD,REQ 47/2019 CPD,Aprovado o Requerimento. Subscreveu o Deputado Ricardo Guidi.,1.0,2208838
2208844-2,2019-07-03,2019-07-03T11:07:59,CFT,REQ 58/2019 CFT,Aprovado,1.0,2208844
2208839-3,2019-07-03,2019-07-03T10:57:06,CDE,REQ 46/2019 CDEICS,Aprovado com a inclusão de um representante da Associação Brasileira das Empresas Aéreas - ABEAR,1.0,2208839
2208791-2,2019-06-25,2019-06-25T16:00:57,CEXFEMIN,REQ 18/2019 CEXFEMIN,Aprovado.,1.0,2208791
2208792-3,2019-06-26,2019-06-26T11:54:51,CTRAB,REQ 63/2019 CTASP,Aprovado,1.0,2208792
2208985-2,2019-06-25,2019-06-25T17:00:58,CEXMEC,REQ 22/2019 CEXMEC,Aprovado,1.0,2208985
2209004-2,2019-06-25,2019-06-25T15:26:33,CME,REQ 67/2019 CME,"Aprovado. Substituída a expressão ""audiência pública"" por ""mesa redonda"", por sugestão do Deputado Lucas Gonzalez. Subscrito pelos Deputados Lucas Gonzalez e Adolfo Viana.",1.0,2209004
2208992-2,2019-06-26,2019-06-26T11:13:28,CTRAB,REQ 65/2019 CTASP,"Aprovado, com a  transformação da convocação em convite, contra os votos dos Deputados Túlio Gadelha e Paulo Ramos que se manifestaram contrariamente à transformação da convocação em convite. Os Deputados Orlando Silva, Bohn Gass, Carlos Veras, Mauro Nazif e Leonardo Monteiro subscreveram o requerimento.",1.0,2208992
2209005-2,2019-06-26,2019-06-26T14:16:08,CIDOSO,REQ 39/2019 CIDOSO,"Aprovado, com a subscrição dos Deputados Leandre (PV/SC), Dulce Miranda (MDB/TO) e Dênis Bezerra (PSB/CE).",1.0,2209005
2208924-16,2019-10-02,2019-10-07T14:12:10,MESA,,Aprovado. Decisão da Mesa Diretora pelo encaminhamento da SIT ao TCU.,1.0,2208924
2208984-4,2019-06-26,2019-06-26T16:16:48,CCJC,REQ 70/2019 CCJC,Aprovado,1.0,2208984
2208969-2,2019-06-26,2019-06-26T14:32:12,CDHMIR,REQ 87/2019 CDHM,Aprovado.,1.0,2208969
2209012-2,2019-06-25,2019-06-25T17:03:17,CEXMEC,REQ 23/2019 CEXMEC,Aprovado,1.0,2209012
2208941-2,2019-06-26,2019-06-26T12:13:08,CSAUDE,REQ 215/2019 CSSF,Aprovado,1.0,2208941
2208987-2,2019-06-26,2019-06-26T12:13:14,CSAUDE,REQ 216/2019 CSSF,"Aprovado. O requerimento foi subscrito pelos Dep. Carmen Zanotto e Dr. Luiz Antônio Teixeira Jr. Foi incluído representante da Fisioterapia, indicado pela Dep. Carmen Zanotto",1.0,2208987
2209016-2,2019-06-25,2019-06-25T17:05:41,CEXMEC,REQ 24/2019 CEXMEC,Aprovado,1.0,2209016
2209022-56,2023-12-13,2023-12-13T13:05:44,CCJC,,Aprovada a Redação Final.,1.0,2209022
2209022-41,2023-11-23,2023-11-23T11:12:07,CCJC,,Aprovado o Parecer.,1.0,2209022
2209022-24,2019-12-17,2019-12-17T15:02:07,CSAUDE,,Aprovado o Parecer.,1.0,2209022
2209031-3,2019-06-26,2019-06-26T15:22:52,CDHMIR,REQ 88/2019 CDHM,"Aprovado com a ressalva da Audiência Pública ser realizada após a vinda do Ministro Sérgio Moro à Camara, programada para o dia 02/07/2019. Subscrito pelo Deputado Padre João.",1.0,2209031
2209030-2,2019-07-02,2019-07-02T15:01:50,CSPCCO,REQ 82/2019 CSPCCO,Aprovado.,1.0,2209030
2209035-2,2019-06-26,2019-06-26T10:02:11,CMADS,REQ 60/2019 CMADS,"Aprovado por unanimidade. Subscreveram o Requerimento os Deputados Nilto Tatto, Ricardo Izar e Reinhold Stephanes Junior.",1.0,2209035
2209014-2,2019-06-26,2019-06-26T11:13:29,CTRAB,REQ 66/2019 CTASP,"Aprovado, com a  transformação da convocação em convite, contra os votos dos Deputados Túlio Gadelha e Paulo Ramos que se manifestaram contrariamente à transformação da convocação em convite. Os Deputados Orlando Silva, Bohn Gass, Carlos Veras, Mauro Nazif e Leonardo Monteiro subscreveram o requerimento.",1.0,2209014
2209029-2,2019-07-02,2019-07-02T15:01:50,CSPCCO,REQ 83/2019 CSPCCO,Aprovado.,1.0,2209029
2209045-3,2019-06-26,2019-06-26T11:39:25,CDC,REQ 60/2019 CDC,"Aprovado, incluindo o  Presidente da CPI da BRK, o Vereador Terciliano Gomes.",1.0,2209045
2209044-2,2019-07-02,2019-07-02T15:01:07,CPIBNDES,REQ 175/2019 CPIBNDES,Aprovado,1.0,2209044
2209056-3,2019-06-25,2019-06-25T17:50:29,GTAMBIEN,REQ 3/2019 GTAMBIEN,Aprovado.,1.0,2209056
2209046-2,2019-06-26,2019-06-26T12:12:39,CINDRE,REQ 89/2019 CINDRA,"Aprovado, subscrito pelo Deputado José Ricardo.",1.0,2209046
2209074-4,2019-06-26,2019-06-26T10:47:39,CCTI,REQ 75/2019 CCTCI,Aprovado,1.0,2209074
2209048-2,2019-07-03,2019-07-03T12:52:28,CTRAB,REQ 67/2019 CTASP,Aprovado. A Deputada Professora Marcivânia subscreveu o requerimento.,1.0,2209048
2209083-3,2019-07-11,2019-07-11T12:25:16,CPIBRUMA,REQ 129/2019 CPIBRUMA,Aprovado,1.0,2209083
2209047-51,2023-11-29,2023-11-29T10:38:40,CMADS,,Aprovado o Parecer.,1.0,2209047
2209047-26,2021-11-17,2021-11-17T16:09:43,CDE,,Aprovado o Parecer.,1.0,2209047
2209090-2,2019-06-26,2019-06-26T15:40:26,CLP,REQ 50/2019 CLP,Aprovado.,1.0,2209090
2209069-27,2019-12-04,2019-12-04T15:26:18,CSPCCO,,Aprovado o Parecer.,1.0,2209069
2209073-2,2019-06-26,2019-06-26T10:23:55,CAPADR,REQ 106/2019 CAPADR,Aprovado com subscrição dos Deputados Marcon e Cristiano Vale.,1.0,2209073
2209117-2,2019-06-26,2019-06-26T12:17:27,CINDRE,REQ 91/2019 CINDRA,"Aprovado, subscrito pelos Deputados Coronel Chrisóstomo e José Ricardo.",1.0,2209117
2209118-2,2019-07-03,2019-07-03T12:52:28,CTRAB,REQ 68/2019 CTASP,Aprovado,1.0,2209118
2209071-2,2019-06-26,2019-06-26T10:23:17,CAPADR,REQ 105/2019 CAPADR,Aprovado com subscrição do Deputado João Daniel.,1.0,2209071
2209085-3,2019-07-11,2019-07-11T12:25:39,CPIBRUMA,REQ 130/2019 CPIBRUMA,Aprovado,1.0,2209085
2209095-2,2019-06-26,2019-06-26T12:16:21,CINDRE,REQ 90/2019 CINDRA,"Aprovado, transformado em convite. Subscrito pelos Deputados Capitão Alberto Neto, Charles Fernandes, Jesus Sérgio e José Ricardo.",1.0,2209095
2209092-2,2019-06-26,2019-06-26T15:40:27,CLP,REQ 51/2019 CLP,Aprovado.,1.0,2209092
2209128-5,2019-06-25,2019-06-25T17:29:09,PLEN,REQ 1809/2019,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,2209128
2209132-3,2019-06-25,2019-06-25T17:50:37,GTAMBIEN,REQ 4/2019 GTAMBIEN,Aprovado.,1.0,2209132
2209135-2,2019-06-26,2019-06-26T14:32:12,CDHMIR,REQ 91/2019 CDHM,Aprovado.,1.0,2209135
2209129-2,2019-06-26,2019-06-26T10:27:44,CAPADR,REQ 107/2019 CAPADR,Aprovado,1.0,2209129
2209120-3,2019-07-03,2019-07-03T10:43:25,CDC,,"Aprovado, com alterações. Transformado para convite à Excelentíssima Ministra da Agricultura, Pecuária e Abastecimento e incluído o convite ao Excelentíssimo Ministro da Saúde. Subscrito pelo Deputado Felipe Carreras",1.0,2209120
2205514-3,2019-06-12,2019-06-12T10:48:29,CDC,REQ 50/2019 CDC,"Aprovado, subscrito pelos Deputados Weliton Prado e Ivan Valente.",1.0,2209120
2210291-2,2019-07-03,2019-07-03T10:59:14,CDE,REQ 49/2019 CDEICS,Aprovado,1.0,2209145
2209145-2,2019-06-26,2019-06-26T10:15:31,CDE,,"Aprovado, com inclusão de convite ao Sr. George Pinheiro, Presidente da União Nacional de Entidades do Comércio e Serviços (UNECS).",1.0,2209145
2209146-2,2019-06-26,2019-06-26T12:13:19,CSAUDE,REQ 217/2019 CSSF,Aprovado. O requerimento foi subscrito pela Dep. Drª Soraya Manato,1.0,2209146
2209136-2,2019-06-26,2019-06-26T15:01:28,CTUR,REQ 59/2019 CTUR,Aprovado com subscrição do dep. Fábio Henrique.,1.0,2209136
2209162-2,2019-06-26,2019-06-26T12:40:21,CVT,REQ 90/2019 CVT,"Aprovado, subscrito pelo deputado Wladimir Garotinho.",1.0,2209162
2209165-68,2021-11-25,2021-11-25T10:15:11,CCJC,,Aprovada a Redação Final.,1.0,2209165
2209165-51,2021-09-30,2021-09-30T09:46:35,CCJC,,Aprovado o Parecer.,1.0,2209165
2209165-34,2019-11-20,2019-11-20T12:10:03,CCULT,,Aprovado o Parecer por unanimidade.,1.0,2209165
2209165-23,2019-09-18,2019-09-18T12:27:01,CVT,,Aprovado por Unanimidade o Parecer.,1.0,2209165
2209181-3,2019-08-27,2019-08-27T15:46:33,PL488112,REQ 12/2019 PL488112,"Aprovado, com a subscrição do Dep. Vinicius Poit.",1.0,2209181
2209174-67,2021-05-26,2021-05-26T15:26:35,CCJC,,Aprovado o Parecer com Complementação de Voto.,1.0,2209174
2209174-25,2019-10-30,2019-10-30T14:42:02,CSPCCO,,Aprovado o Parecer.,1.0,2209174
2209174-22,2019-10-30,2019-10-30T14:29:29,CSPCCO,,Aprovado o Requerimento Procedimental de inversão de pauta.,1.0,2209174
2209158-2,2019-06-26,2019-06-26T10:31:18,CDU,REQ 31/2019 CDU,"Aprovado o Requerimento com adendo para inclusão do Senhor Vitor Carvalho, Consultor do Senado Federal.",1.0,2209158
2209187-2,2019-07-03,2019-07-03T12:52:29,CTRAB,REQ 69/2019 CTASP,"Aprovado, A convocação foi transformada em convite.",1.0,2209187
2209214-2,2019-06-26,2019-06-26T12:47:04,CVT,REQ 91/2019 CVT,"Aprovado, subscrito pelos deputados Wladimir Garotinho e Gonzaga Patriora.",1.0,2209214
2209219-2,2019-07-02,2019-07-02T15:01:50,CSPCCO,REQ 84/2019 CSPCCO,Aprovado.,1.0,2209219
2210283-2,2019-07-03,2019-07-03T11:29:19,CSAUDE,REQ 230/2019 CSSF,Aprovado,1.0,2209229
2209229-2,2019-06-26,2019-06-26T12:13:24,CSAUDE,,Aprovado,1.0,2209229
2209262-2,2019-06-26,2019-06-26T12:13:33,CSAUDE,REQ 220/2019 CSSF,Aprovado,1.0,2209262
2209263-2,2019-07-03,2019-07-03T11:08:51,CFT,REQ 59/2019 CFT,Aprovado,1.0,2209263
2209270-2,2019-07-03,2019-07-03T11:25:09,CSAUDE,REQ 221/2019 CSSF,Aprovado. Requerimento subscrito pela Dep. Adriana Ventura e Jorge Solla,1.0,2209270
2209251-71,2025-03-26,2025-03-26T10:51:43,CCJC,,Aprovada a Redação Final.,1.0,2209251
2209251-54,2024-12-11,2024-12-11T16:35:03,CCJC,,Aprovado o Parecer.,1.0,2209251
2209251-36,2022-11-09,2022-11-11T11:23:45,CTRAB,,"Aprovado o Parecer, contra o voto do Deputado Tiago Mitraud.",1.0,2209251
2209251-26,2022-07-05,2022-07-05T16:05:04,CTRAB,,"Aprovado o Requerimento de Adiamento de Votação, do Deputado Tiago Mitraud por 5 sessões",1.0,2209251
2209251-25,2022-06-21,2022-06-21T10:34:02,CTRAB,,"Aprovados os Requerimentos de Adiamentos de Discussão, dos Deputados Tiago Mitraud e Sanderson, por 5 sessões.",1.0,2209251
2209280-2,2019-06-26,2019-06-26T12:51:21,CVT,REQ 92/2019 CVT,"Aprovado, subscrito pelo deputado Vermelho.",1.0,2209280
2209275-2,2019-06-26,2019-06-26T14:22:38,CIDOSO,REQ 41/2019 CIDOSO,Aprovado.,1.0,2209275
2209283-3,2019-07-03,2019-07-03T18:03:46,CCTI,REQ 76/2019 CCTCI,Aprovado,1.0,2209283
2209255-2,2019-06-26,2019-06-26T12:13:29,CSAUDE,REQ 219/2019 CSSF,Aprovado. O requerimento foi subscrito pela Dep. Dra Soraya Manato,1.0,2209255
2209276-3,2019-06-26,2019-06-26T14:24:56,CIDOSO,REQ 42/2019 CIDOSO,Aprovado.,1.0,2209276
2209297-3,2019-08-27,2019-08-27T15:48:19,PL488112,REQ 13/2019 PL488112,"Aprovado, com a subscrição do Dep. Sérgio Vidigal.",1.0,2209297
2209314-30,2024-04-24,2024-04-24T10:50:03,CFT,,Aprovado o Parecer.,1.0,2209314
2209357-6,2019-11-06,2019-11-06T10:38:44,CDC,REQ 62/2019 CDC,"Aprovado com inclusão de representante da Sra Marina Pita, do Intervozes; da Associação Brasileira de TV por assinatura - ABTA; do Ministério da Economia; e da Associação dos Produtores Brasileiros de Audiovisual; subscrito pelo Dep. João Maia",1.0,2209357
2209356-2,2019-07-03,2019-07-03T11:25:24,CSAUDE,REQ 222/2019 CSSF,Aprovado. Requerimento subscrito pelo Dep. Jorge Solla,1.0,2209356
2209359-2,2019-07-03,2019-07-03T11:27:08,CSAUDE,REQ 223/2019 CSSF,Aprovado,1.0,2209359
2209381-105,2019-11-05,2019-11-05T21:28:01,PLEN,,"Aprovada a Redação Final assinada pelo Relator, Dep. Alexandre Leite (DEM-SP).",1.0,2209381
2209381-103,2019-11-05,2019-11-05T21:27:01,PLEN,,Aprovada a Emenda nº 113.,1.0,2209381
2209381-100,2019-11-05,2019-11-05T21:17:53,PLEN,,"Aprovada a Subemenda Substitutiva Global Reformulada de Plenário ao Projeto de Lei nº 3.723, de 2019, adotada pelo Relator da Comissão Especial, ressalvados os destaques. Sim 283; não 140; abstenção 2; total 425.",1.0,2209381
2209381-95,2019-11-05,2019-11-05T19:29:41,PLEN,,Rejeitado o Requerimento. Sim 14; não 258; abstenção 1; total 273.,0.0,2209381
2209381-92,2019-11-05,2019-11-05T19:00:52,PLEN,,Rejeitado o Requerimento. Sim 17; não 263;  abstenção 4; total 284.,0.0,2209381
