id_votacao,data,data_hora_registro,sigla_orgao,proposicaoObjeto,descricao,aprovacao,id_proposicao
2286575-52,2024-06-12,2024-06-12T11:04:59,CVT,,Aprovado o Parecer.,1.0,2286575
2286575-28,2023-08-30,2023-08-30T11:12:24,CDU,,"Aprovado o Parecer, com complementação de voto.",1.0,2286575
2286506-2,2021-06-16,2021-06-16T15:39:22,PEC03220,REQ 9/2021 PEC03220,Aprovado.,1.0,2286506
2434342-3,2024-05-22,2024-05-22T10:48:10,CSAUDE,REQ 143/2024 CSAUDE,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.,1.0,2286568
2286591-2,2021-06-15,2021-06-15T13:17:11,CCULT,REQ 55/2021 CCULT,Aprovado.,1.0,2286591
2286589-2,2021-06-16,2021-06-16T15:40:38,PEC03220,REQ 11/2021 PEC03220,"Aprovado, aditado pelo Deputado Paulo Teixeira, PT/SP, com o acréscimo de Thiago Duarte, da Federação dos Trabalhadores do Judiciário Federal e do MPU.",1.0,2286589
2286606-36,2021-12-08,2021-12-08T20:27:37,SECAP(SGM),,"Realizar o encaminhamento do PL-2164/2021 à CSSF (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2286606
2286606-35,2021-12-08,2021-12-08T20:27:37,SECAP(SGM),,"Realizar o encaminhamento do PL-2164/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2286606
2286606-34,2021-12-08,2021-12-08T20:27:37,SECAP(SGM),,"Realizar o encaminhamento do PL-2164/2021 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2286606
2286606-33,2021-12-08,2021-12-08T20:27:36,SECAP(SGM),,"Realizar o encaminhamento do PL-2164/2021 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,2286606
2286590-2,2021-06-16,2021-06-16T15:40:51,PEC03220,REQ 12/2021 PEC03220,Aprovado.,1.0,2286590
2286574-3,2021-06-15,2021-06-15T10:09:19,CMADS,REQ 42/2021 CMADS,Aprovado.,1.0,2286574
2286585-2,2021-06-16,2021-06-16T12:11:46,CE,REQ 113/2021 CE,Aprovado.,1.0,2286585
2286618-2,2021-06-15,2021-06-15T13:53:21,CLP,REQ 41/2021 CLP,Aprovado.,1.0,2286618
2286603-3,2021-06-17,2021-06-17T09:33:11,CSPCCO,,Aprovado.,1.0,2286603
2286613-2,2021-06-16,2021-06-16T15:41:08,PEC03220,REQ 13/2021 PEC03220,Aprovado.,1.0,2286613
2286586-2,2021-06-16,2021-06-16T12:11:46,CE,REQ 114/2021 CE,Aprovado.,1.0,2286586
2286614-2,2021-06-22,2021-06-22T10:38:14,CTRAB,REQ 68/2021 CTASP,Aprovado. O Deputado Vicentinho subscreveu o requerimento.,1.0,2286614
2303025-2,2021-10-19,2021-10-19T10:40:29,CVT,REQ 81/2021 CVT,Aprovado.,1.0,2286620
2286624-37,2024-12-03,2024-12-03T18:24:11,PLEN,,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 6461/2019, por ter sido aprovado o REQ 3439/2023 que está apensado ao primeiro.",1.0,2286624
2286624-36,2024-12-03,2024-12-03T18:24:09,PLEN,,"Aprovado o requerimento nº 3439/2023,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 6461/2019.",1.0,2286624
2286627-155,2024-08-14,2024-08-14T17:20:36,CCJC,,"Aprovado o Parecer com o seguinte resultado:  37 votos ""Sim"", 13 votos ""Não"". Quórum de votação: 50 votos.",1.0,2286627
2286627-150,2024-08-14,2024-08-14T16:43:08,CCJC,,"Aprovado o Requerimento de Encerramento de Discussão. Encerrada a discussão.  Resultado:  33 votos ""Sim"", 1 voto ""Não"", 1 Abstenção. Quórum de votação: 35 votos e 8 Obstruções.",1.0,2286627
2286627-142,2024-08-14,2024-08-14T14:12:17,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  1 voto ""Sim"", 31 votos ""Não"", 3 Abstenções. Quórum de votação: 35 votos e 8 Obstruções.",0.0,2286627
2286627-121,2024-05-08,2024-05-08T15:10:35,CCJC,,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  16 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 45 votos.",0.0,2286627
2286627-92,2022-11-23,2022-11-23T10:02:29,CMADS,,Aprovado o Parecer.,1.0,2286627
2286627-45,2022-05-11,2022-05-11T11:09:00,CAPADR,,"Aprovado o Parecer com voto contrário dos Deputados Josias Gomes, Heitor Schuch e Rodrigo Agostinho.",1.0,2286627
2286627-41,2022-05-04,2022-05-04T12:14:59,CAPADR,,Rejeitado o Requerimento de Retirada de Pauta apresentado pelo Deputado Airton Faleiro e outros.,0.0,2286627
2286627-35,2021-12-01,2021-12-01T12:17:19,CAPADR,,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2286627
2286633-2,2021-06-16,2021-06-16T12:11:47,CE,REQ 116/2021 CE,Aprovado.,1.0,2286633
2286645-2,2021-06-15,2021-06-15T13:32:17,CPD,REQ 40/2021 CPD,Aprovado o Requerimento. Subscreveu a Deputada Maria Rosas.,1.0,2286645
2286644-2,2021-06-15,2021-06-15T13:32:17,CPD,REQ 39/2021 CPD,Aprovado o Requerimento.,1.0,2286644
2286632-2,2021-06-16,2021-06-16T12:11:46,CE,REQ 115/2021 CE,Aprovado.,1.0,2286632
2286637-3,2021-06-30,2021-06-30T13:26:06,CDHMIR,REQ 81/2021 CDHM,Aprovado.,1.0,2286637
2286639-2,2021-06-15,2021-06-15T13:32:16,CPD,REQ 37/2021 CPD,Aprovado o Requerimento.,1.0,2286639
2286642-2,2021-06-15,2021-06-15T13:32:17,CPD,REQ 38/2021 CPD,Aprovado o Requerimento.,1.0,2286642
2434342-3,2024-05-22,2024-05-22T10:48:10,CSAUDE,REQ 143/2024 CSAUDE,Aprovado. Subscrito pelos Deputados Dimas Gadelha e Dr. Daniel Soranz.,1.0,2286671
2286688-2,2021-06-16,2021-06-16T15:41:27,PEC03220,REQ 15/2021 PEC03220,Aprovado.,1.0,2286688
2286687-2,2021-06-16,2021-06-16T15:41:17,PEC03220,REQ 14/2021 PEC03220,Aprovado.,1.0,2286687
2286700-22,2021-08-17,2021-08-17T15:32:42,CSPCCO,,Aprovado o Parecer.,1.0,2286700
2286714-3,2021-06-23,2021-06-23T13:26:40,CSPCCO,,Aprovado.,1.0,2286714
2286691-2,2021-06-16,2021-06-16T15:41:40,PEC03220,REQ 16/2021 PEC03220,Aprovado.,1.0,2286691
2286718-2,2021-06-16,2021-06-16T12:11:47,CE,REQ 118/2021 CE,Aprovado.,1.0,2286718
2286717-2,2021-06-16,2021-06-16T12:11:47,CE,REQ 117/2021 CE,Aprovado.,1.0,2286717
2286720-2,2021-06-16,2021-06-16T12:18:24,CE,REQ 120/2021 CE,Aprovado.,1.0,2286720
2286719-3,2021-06-16,2021-06-16T12:18:23,CE,REQ 119/2021 CE,Aprovado.,1.0,2286719
2286722-3,2021-06-17,2021-06-17T09:34:26,CSPCCO,REQ 50/2021 CSPCCO,Aprovado.,1.0,2286722
2286721-2,2021-06-16,2021-06-16T12:18:24,CE,REQ 121/2021 CE,Aprovado.,1.0,2286721
2286740-2,2021-06-16,2021-06-16T15:52:46,PEC03220,REQ 19/2021 PEC03220,"Aprovado, aditado pelos Deputados Paulo Ramos, PDT/RJ, incluindo seminário no Estado do Rio de Janeiro; Alencar Santana Braga, PT/SP, incluindo seminário no Estado de São Paulo; Bira do  Pindaré, PSB/MA, incluindo seminário no Estado do Maranhão; Milton Coelho, PSB/PE, incluindo mesa redonda no Estado de Pernambuco com o Professor Francisco Queiroz e Cláudio Ferreira, advogado e auditor do Tribunal de Contas de Pernambuco;  Gervásio Maia, PSB/PB, incluindo seminários nos Estados da Paraíba, Rio Grande do Norte e Pernambuco;  Camilo Capiberibe, PSB/AP, incluindo seminário no Estado do Amapá; Mauro Nazif, PSB/RO, incluindo seminário no Estado de Rondônia; Alice Portugal, PCdoB/BA, incluindo seminário no Estado da Bahia e Perpétua Almeida, PCdoB/AC, incluindo seminário no Estado do Acre.",1.0,2286740
2286744-2,2021-06-16,2021-06-16T15:54:09,PEC03220,REQ 21/2021 PEC03220,Aprovado.,1.0,2286744
2286741-2,2021-06-16,2021-06-16T15:53:37,PEC03220,REQ 20/2021 PEC03220,Aprovado.,1.0,2286741
2286736-2,2021-06-16,2021-06-16T15:41:51,PEC03220,REQ 17/2021 PEC03220,Aprovado.,1.0,2286736
2286745-2,2021-06-16,2021-06-16T15:38:14,PEC03220,REQ 22/2021 PEC03220,"Aprovado, aditado pelo Deputado Rogério Correia, PT/MG, para a inclusão dos seguintes convidados: Representante da Associação Nacional dos Delegados de Polícia Federal - ADPF; Representante da Federação Nacional das Associações de Oficias de Justiça Avaliadores Federais - FENASSOJAF; Representante da Associação Nacional dos Peritos Criminais Federais - APCF; Gabriela Spanghero Lotta, Professora e Pesquisadora de Administração Pública e Governo da Fundação Getúlio Vargas (FGV). Doutora em Ciência Política pela USP, Mestre e Graduada em Administração Pública pela FGV. Coordenadora do Núcleo de Estudos da Burocracia (NEB). Docente da Escola Nacional de Administração Pública (ENAP); Maira Fernandes, foi Coordenadora-Geral do Fórum Nacional de Conselhos Penitenciários e Integrante da Coordenação Nacional de Acompanhamento do Sistema Penitenciário; Luiz Eduardo Soares, Mestre em Antropologia, Doutor em Ciência Política com pós-doutorado em Filosofia Política. Foi Secretário Nacional de Segurança Pública (2003) e Coordenador de Segurança, Justiça e Cidadania do Estado do Rio de janeiro (1999/março 2000); e aditado também pelo Deputado Alencar Santana Braga, PT/SP, para inclusão do General da Reserva Marcelo Pimentel; José Martins Filho, Professor da UFSCAR; Francisco Teixeira, Professor da UFRJ; e o Ex-Ministro Celso Amorim.",1.0,2286745
2286751-2,2021-06-16,2021-06-16T16:18:44,PEC03220,REQ 27/2021 PEC03220,Aprovado.,1.0,2286751
2286753-2,2021-06-16,2021-06-16T15:55:08,PEC03220,REQ 29/2021 PEC03220,Aprovado.,1.0,2286753
2286755-2,2021-06-16,2021-06-16T15:55:55,PEC03220,REQ 31/2021 PEC03220,Aprovado.,1.0,2286755
2286754-2,2021-06-16,2021-06-16T15:55:44,PEC03220,REQ 30/2021 PEC03220,Aprovado.,1.0,2286754
2286759-2,2021-06-16,2021-06-16T15:56:35,PEC03220,REQ 35/2021 PEC03220,Aprovado.,1.0,2286759
2286757-2,2021-06-16,2021-06-16T15:56:12,PEC03220,REQ 33/2021 PEC03220,Aprovado.,1.0,2286757
2286752-2,2021-06-16,2021-06-16T15:54:52,PEC03220,REQ 28/2021 PEC03220,Aprovado.,1.0,2286752
2286758-2,2021-06-16,2021-06-16T15:56:24,PEC03220,REQ 34/2021 PEC03220,Aprovado.,1.0,2286758
2286756-2,2021-06-16,2021-06-16T15:56:03,PEC03220,REQ 32/2021 PEC03220,Aprovado.,1.0,2286756
2286761-2,2021-06-16,2021-06-16T15:56:58,PEC03220,REQ 37/2021 PEC03220,Aprovado.,1.0,2286761
2286768-2,2021-06-16,2021-06-16T15:59:18,PEC03220,REQ 44/2021 PEC03220,Aprovado.,1.0,2286768
2286760-2,2021-06-16,2021-06-16T15:56:48,PEC03220,REQ 36/2021 PEC03220,Aprovado.,1.0,2286760
2286764-2,2021-06-16,2021-06-16T15:57:35,PEC03220,REQ 40/2021 PEC03220,Aprovado.,1.0,2286764
2286771-3,2021-06-16,2021-06-16T09:37:00,CEXCORVI,REQ 62/2021 CEXCORVI,Aprovado.,1.0,2286771
2286762-2,2021-06-16,2021-06-16T15:57:06,PEC03220,REQ 38/2021 PEC03220,Aprovado.,1.0,2286762
2286767-2,2021-06-16,2021-06-16T15:58:46,PEC03220,REQ 43/2021 PEC03220,Aprovado.,1.0,2286767
2286766-2,2021-06-16,2021-06-16T15:58:32,PEC03220,REQ 42/2021 PEC03220,Aprovado.,1.0,2286766
2287931-3,2021-06-24,2021-06-24T09:35:58,CMULHER,REQ 21/2021 CMULHER,Aprovado.,1.0,2286778
2286778-3,2021-06-17,2021-06-17T09:39:56,CMULHER,,Aprovado.,1.0,2286778
2286784-2,2021-06-16,2021-06-16T10:55:48,CSAUDE,REQ 206/2021 CSSF,Aprovado.,1.0,2286784
2286785-2,2021-06-16,2021-06-16T10:56:59,CSAUDE,REQ 207/2021 CSSF,"Aprovado, com a inclusão, no objeto da Indicação, dos cuidadores não profissionais entre os grupos prioritários a serem contemplados pela vacinação, em decorrência do requerimento oral apresentado pela Dep. Carmen Zanotto.  O Requerimento 207/2021 foi subscrito pelos Dep. Rejane Dias, Daniela do Waguinho, Alexandre Padilha, Aline Gurgel, Odorico Monteiro, Jandira Feghali, Vivi Reis, José Rocha e Jorge Solla. A alteração desse requerimento foi subscrita pelos Dep. Rejane Dias, Benedita da Silva e Alexandre Padilha.",1.0,2286785
2286787-2,2021-06-16,2021-06-16T10:56:00,CSAUDE,REQ 208/2021 CSSF,Aprovado. O Requerimento foi subscrito pelos Dep. Daniela do Waguinho e Jorge Solla,1.0,2286787
2286789-2,2021-06-16,2021-06-16T10:59:32,CSAUDE,REQ 210/2021 CSSF,"Aprovado, na forma de convite. O Requerimento foi subscrito pelos Dep. Rejane Dias e Jorge Solla.",1.0,2286789
2286790-2,2021-06-16,2021-06-16T15:59:35,PEC03220,REQ 45/2021 PEC03220,Aprovado.,1.0,2286790
2286788-2,2021-06-16,2021-06-16T10:57:14,CSAUDE,REQ 209/2021 CSSF,"Aprovado. O Requerimento foi subscrito pelos Dep. Rejane Dias, Daniela do Waguinho, Flávia Morais, Alexandre Padilha, Aline Gurgel, Odorico Monteiro, Jandira Feghali, Vivi Reis e Jorge Solla",1.0,2286788
2286793-2,2021-06-16,2021-06-16T16:01:52,PEC03220,REQ 47/2021 PEC03220,"Aprovado, aditado pelo Deputado Átila Lira, PP/PI, com a inclusão do Ex-Ministro de Gestão do Governo Collor, João Santana.",1.0,2286793
2286791-2,2021-06-16,2021-06-16T15:59:48,PEC03220,REQ 46/2021 PEC03220,Aprovado.,1.0,2286791
2286795-2,2021-06-16,2021-06-16T16:02:25,PEC03220,REQ 49/2021 PEC03220,Aprovado.,1.0,2286795
2286796-2,2021-06-16,2021-06-16T16:03:43,PEC03220,REQ 50/2021 PEC03220,"Aprovado, aditado pelo Deputado Tiago Mitraud, NOVO/MG, com a inclusão do Secretário Especial de Desburocratização, Gestão e Governo Digital, do Ministério da Economia, Caio Mario Paes de Andrade.",1.0,2286796
2286808-36,2025-02-13,2025-02-13T11:46:40,PLEN,,"Aprovada a Redação Final, assinada pelo relator, Dep. Alfredo Gaspar (UNIÃO-AL).",1.0,2286808
2286808-34,2025-02-13,2025-02-13T11:46:04,PLEN,,"Aprovado o Projeto de Decreto Legislativo nº 234, de 2021.",1.0,2286808
2286808-24,2023-08-01,2023-08-01T18:12:17,CCJC,,Aprovado o Parecer.,1.0,2286808
2286806-75,2022-03-24,2022-03-24T12:23:11,PLEN,,"Aprovada a Redação Final, assinada pelo Relator, Dep. Paulo Eduardo Martins (PSC-PR).",1.0,2286806
2286806-73,2022-03-24,2022-03-24T12:22:26,PLEN,,"Aprovado o Projeto de Decreto Legislativo nº 233, de 2021. Sim: 424; não: 10; total: 434.",1.0,2286806
2286806-71,2022-03-24,2022-03-24T11:51:28,PLEN,,Rejeitado o Requerimento. Sim: 68; não: 321; total: 389.,0.0,2286806
2286806-66,2022-03-24,2022-03-24T11:30:18,PLEN,,Rejeitado o Requerimento. Sim: 64; não: 297; abstenção: 1; total: 362.,0.0,2286806
2286806-42,2021-12-07,2021-12-07T20:14:38,CCJC,,"Aprovado o Parecer, contra o voto da Deputada Fernanda Melchionna.",1.0,2286806
2286806-36,2021-12-07,2021-12-07T20:05:03,CCJC,,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2286806
2286806-20,2021-09-22,2021-09-22T10:30:00,CCTI,,"Aprovado o Parecer, contra os votos dos deputados Luiza Erundina e Leo de Brito.",1.0,2286806
2286826-3,2021-08-04,2021-08-04T09:15:59,CAPADR,REQ 69/2021 CAPADR,Aprovado.,1.0,2286826
2286832-2,2021-06-16,2021-06-16T16:04:29,PEC03220,REQ 53/2021 PEC03220,Aprovado.,1.0,2286832
2286831-2,2021-06-16,2021-06-16T16:04:10,PEC03220,REQ 52/2021 PEC03220,Aprovado.,1.0,2286831
2286794-2,2021-06-16,2021-06-16T16:02:11,PEC03220,REQ 48/2021 PEC03220,Aprovado.,1.0,2286794
2286828-2,2021-06-16,2021-06-16T16:04:00,PEC03220,REQ 51/2021 PEC03220,Aprovado.,1.0,2286828
2286834-2,2021-06-16,2021-06-16T16:04:48,PEC03220,REQ 55/2021 PEC03220,Aprovado.,1.0,2286834
2286833-2,2021-06-16,2021-06-16T16:04:39,PEC03220,REQ 54/2021 PEC03220,Aprovado.,1.0,2286833
2286823-3,2021-06-17,2021-06-17T09:43:11,CTUR,REQ 48/2021 CTUR,Aprovado.,1.0,2286823
2286838-2,2021-06-16,2021-06-16T16:05:03,PEC03220,REQ 56/2021 PEC03220,Aprovado.,1.0,2286838
2286841-4,2021-06-23,2021-06-23T15:13:26,CDE,REQ 34/2021 CDEICS,Aprovado.,1.0,2286841
2286859-2,2021-06-16,2021-06-16T14:15:41,PEC12511,REQ 33/2021 PEC12511,Aprovado.,1.0,2286859
2286848-2,2021-06-16,2021-06-16T15:23:43,PEC03220,REQ 59/2021 PEC03220,"Aprovado, transformado em CONVITE.",1.0,2286848
2286861-18,2021-09-22,2021-09-22T09:41:24,CCTI,,Aprovado o Parecer.,1.0,2286861
2286864-21,2021-12-01,2021-12-01T12:57:17,CCTI,,Aprovado o Parecer.,1.0,2286864
2286844-2,2021-06-16,2021-06-16T16:05:14,PEC03220,REQ 57/2021 PEC03220,Aprovado.,1.0,2286844
2286863-18,2021-09-01,2021-09-01T10:28:43,CCTI,,Aprovado o Parecer.,1.0,2286863
2286846-2,2021-06-16,2021-06-16T16:05:57,PEC03220,REQ 58/2021 PEC03220,"Aprovado, aditado pela Deputada Sâmia Bonfim, PSOL/SP, para inclusão dos seguintes convidados: FENAJUFE; Sindicato dos Peritos Criminais de São Paulo; Fórum dos Trabalhadores do Setor Público do Estado de SP; SINPOL - Sindicato da Polícia Civil do Estado de SP; Márcia Semer - Representando o Sindicato dos Procuradores; Evandro Fucítodo - SINDGUARDAS do Estado de SP; SINASEFE - Sindicato Nacional dos Servidores Federais da Educação Básica e Profissional; e Representante da Central Sindical CONLUTAS",1.0,2286846
2286865-18,2021-09-15,2021-09-15T10:09:03,CCTI,,Aprovado o Parecer.,1.0,2286865
2286867-18,2021-09-15,2021-09-15T10:09:03,CCTI,,Aprovado o Parecer.,1.0,2286867
2286868-18,2021-09-15,2021-09-15T10:09:03,CCTI,,Aprovado o Parecer.,1.0,2286868
2286862-18,2021-10-20,2021-10-20T10:38:03,CCTI,,Aprovado o Parecer.,1.0,2286862
2286869-18,2021-09-29,2021-09-29T09:45:01,CCTI,,Aprovado o Parecer.,1.0,2286869
2286870-19,2022-05-04,2022-05-04T15:51:30,CCTI,,Aprovado o Parecer.,1.0,2286870
2286878-31,2021-10-05,2021-10-05T15:59:39,CSPCCO,,"Aprovado o Parecer, contra o voto do Dep. Marcel van Hattem.",1.0,2286878
2286878-28,2021-10-05,2021-10-05T14:31:28,CSPCCO,,"Rejeitado o Requerimento de Retirada de Pauta, contra o voto do Deputado Marcel van Hattem.",0.0,2286878
2288187-2,2021-06-30,2021-06-30T13:42:02,CSPCCO,REQ 56/2021 CSPCCO,Aprovado.,1.0,2286878
2286866-18,2021-10-20,2021-10-20T10:38:03,CCTI,,Aprovado o Parecer.,1.0,2286866
2286903-18,2021-09-15,2021-09-15T10:09:04,CCTI,,Aprovado o Parecer.,1.0,2286903
2286908-18,2021-09-01,2021-09-01T10:28:43,CCTI,,Aprovado o Parecer.,1.0,2286908
2286910-18,2021-09-29,2021-09-29T09:45:01,CCTI,,Aprovado o Parecer.,1.0,2286910
2286904-22,2023-12-13,2023-12-13T15:09:16,CCOM,,Aprovado o Parecer.,1.0,2286904
2286913-24,2023-08-02,2023-08-02T15:57:19,CCOM,,Aprovado o Parecer.,1.0,2286913
2286905-18,2021-09-15,2021-09-15T10:09:04,CCTI,,Aprovado o Parecer.,1.0,2286905
2286912-24,2023-08-02,2023-08-02T15:57:19,CCOM,,Aprovado o Parecer.,1.0,2286912
2286907-18,2021-09-22,2021-09-22T09:41:24,CCTI,,Aprovado o Parecer.,1.0,2286907
2286909-18,2021-09-15,2021-09-15T10:09:04,CCTI,,Aprovado o Parecer.,1.0,2286909
2286917-18,2024-11-13,2024-11-13T18:32:22,PLEN,PL 2192/2021,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 1658/2024, por ter sido aprovado o REQ 1528/2024 que está apensado ao primeiro.",1.0,2286917
2286917-17,2024-11-13,2024-11-13T18:32:19,PLEN,PL 2192/2021,"Aprovado o requerimento nº 1528/2024,do Sr. Delegado Paulo Bilynskyj, que solicita urgência (art. 155) para o PL 1658/2024.",1.0,2286917
2286911-18,2021-09-29,2021-09-29T09:45:02,CCTI,,Aprovado o Parecer.,1.0,2286911
2286918-18,2021-09-01,2021-09-01T10:28:43,CCTI,,Aprovado o Parecer.,1.0,2286918
2286923-18,2022-12-14,2022-12-14T11:27:50,CCTI,,Aprovado o Parecer.,1.0,2286923
2286921-22,2023-12-13,2023-12-13T15:09:16,CCOM,,Aprovado o Parecer.,1.0,2286921
2286924-18,2021-09-01,2021-09-01T10:28:43,CCTI,,Aprovado o Parecer.,1.0,2286924
2286926-18,2021-09-15,2021-09-15T10:09:04,CCTI,,Aprovado o Parecer.,1.0,2286926
2286920-18,2022-07-06,2022-07-06T10:53:41,CCTI,,Aprovado o Parecer.,1.0,2286920
2286922-18,2021-09-15,2021-09-15T10:09:04,CCTI,,Aprovado o Parecer.,1.0,2286922
2286932-7,2021-06-15,2021-06-15T17:20:59,PLEN,REQ 1294/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD). Sim: 369; não: 30; total: 399.,1.0,2286932
2286925-22,2023-12-13,2023-12-13T15:09:16,CCOM,,Aprovado o Parecer.,1.0,2286925
2286927-18,2021-09-01,2021-09-01T10:28:43,CCTI,,Aprovado o Parecer.,1.0,2286927
2286943-2,2021-06-23,2021-06-23T09:28:09,CAPADR,REQ 70/2021 CAPADR,Aprovado.,1.0,2286943
2286947-3,2021-06-17,2021-06-17T09:27:36,CIDOSO,REQ 47/2021 CIDOSO,Aprovado.,1.0,2286947
2286949-5,2021-06-23,2021-06-23T12:11:25,CCTI,REQ 80/2021 CCTI,"Aprovado, subscrito pela deputada Luiza Erundina.",1.0,2286949
2286946-2,2021-06-22,2021-06-22T13:22:23,CPD,REQ 41/2021 CPD,Aprovado com alterações. Subscreveu o Dep. Alexandre Padilha.,1.0,2286946
2286952-4,2021-06-17,2021-06-17T09:48:05,CIDOSO,REQ 48/2021 CIDOSO,"Aprovado, com subscrição dos Deputados Ossesio Silva (Republicanos-PE), Flávia Morais (PDT-GO), Norma Ayub (DEM-ES) e Dr. Frederico (Patriota-MG). A Deputada Flávia Morais (PDT-GO) apresentou a sugestão de promover a Audiência Pública em conjunto com a Comissão de Seguridade Social e Família, destacando, em especial,a importância da participação da Subcomissão Permanente de Assistência Social desta Comissão.",1.0,2286952
2286966-21,2021-11-03,2021-11-03T12:13:05,CFFC,,Aprovado o Relatório Prévio.,1.0,2286966
2286963-4,2021-06-17,2021-06-17T09:57:10,CSPCCO,REQ 51/2021 CSPCCO,Aprovado.,1.0,2286963
2286971-3,2021-06-17,2021-06-17T09:57:18,CIDOSO,REQ 49/2021 CIDOSO,Aprovado.,1.0,2286971
2286972-3,2021-06-17,2021-06-17T10:00:18,CIDOSO,REQ 50/2021 CIDOSO,Aprovado.,1.0,2286972
2286986-2,2021-06-22,2021-06-22T14:51:45,CLP,REQ 43/2021 CLP,Aprovado.,1.0,2286986
2286989-2,2021-06-17,2021-06-17T09:46:09,CTUR,REQ 49/2021 CTUR,Aprovado.,1.0,2286989
2286987-2,2021-06-22,2021-06-22T15:02:27,CLP,REQ 44/2021 CLP,Aprovado.,1.0,2286987
2286995-2,2021-06-22,2021-06-22T15:10:16,CLP,REQ 46/2021 CLP,Aprovado.,1.0,2286995
2288734-8,2021-07-06,2021-07-06T19:58:30,PLEN,REQ 1404/2021,Rejeitado o Requerimento de Urgência (Art. 155 do RICD). Sim: 232; não: 232; abstenção: 4; total: 468.,0.0,2286996
2287756-2,2021-06-23,2021-06-23T11:05:04,CSAUDE,REQ 225/2021 CSSF,"Aprovado, com subscrição do Deputado Dr. Luiz Antonio Teixeira Jr.",1.0,2286996
2286985-2,2021-06-22,2021-06-22T14:44:06,CLP,REQ 42/2021 CLP,Aprovado.,1.0,2286985
2286997-2,2021-06-23,2021-06-23T11:02:18,CSAUDE,REQ 211/2021 CSSF,"Aprovado, com subscrição da Deputada Rejane Dias.",1.0,2286997
2286999-2,2021-06-23,2021-06-23T11:02:41,CSAUDE,REQ 213/2021 CSSF,"Aprovado, com inclusão dentre os convidados de representantes do Ministério de Ciência e Tecnologia e do Tribunal de Contas da União. O requerimento foi subscrito pelos Deputados Rejane Dias, Daniela do Waguinho, Flávia Morais, Adriana Ventura, Alexandre Padilha e Zacharias Calil.",1.0,2286999
2286998-2,2021-06-23,2021-06-23T11:02:30,CSAUDE,REQ 212/2021 CSSF,"Aprovado, com subscrição dos Deputados Rejane Dias, Aline Gurgel, Dr. Zacharias Calil e Odorico Monteiro.",1.0,2286998
2286988-2,2021-06-22,2021-06-22T15:09:54,CLP,REQ 45/2021 CLP,Aprovado.,1.0,2286988
2287002-3,2021-06-16,2021-06-16T15:15:14,CEXOBRAS,REQ 6/2021 CEXOBRAS,Aprovado.,1.0,2287002
2287001-3,2021-06-16,2021-06-16T15:11:38,CEXOBRAS,REQ 5/2021 CEXOBRAS,Aprovado.,1.0,2287001
2287008-27,2022-05-04,2022-05-04T12:44:19,CSAUDE,,Aprovado o Parecer.,1.0,2287008
2287023-2,2021-06-22,2021-06-22T15:25:17,PEC03220,REQ 61/2021 PEC03220,Aprovado.,1.0,2287023
2287003-4,2021-06-30,2021-06-30T14:39:12,CDE,REQ 35/2021 CDEICS,Aprovado.,1.0,2287003
2287024-2,2021-06-22,2021-06-22T15:25:18,PEC03220,REQ 62/2021 PEC03220,Aprovado.,1.0,2287024
2287032-2,2021-06-22,2021-06-22T15:25:19,PEC03220,REQ 64/2021 PEC03220,Aprovado.,1.0,2287032
2287031-2,2021-06-22,2021-06-22T15:25:19,PEC03220,REQ 63/2021 PEC03220,Aprovado.,1.0,2287031
2287010-3,2021-06-16,2021-06-16T15:17:34,CEXOBRAS,REQ 7/2021 CEXOBRAS,Aprovado.,1.0,2287010
2287033-2,2021-06-22,2021-06-22T15:25:19,PEC03220,REQ 65/2021 PEC03220,Aprovado.,1.0,2287033
2287035-2,2021-06-22,2021-06-22T15:25:20,PEC03220,REQ 66/2021 PEC03220,Aprovado.,1.0,2287035
2287034-13,2021-06-29,2021-06-29T17:57:20,PLEN,REQ 1302/2021,Aprovado o Requerimento de Urgência (Art. 155 do RICD).,1.0,2287034
2287037-2,2021-06-22,2021-06-22T15:25:20,PEC03220,REQ 68/2021 PEC03220,Aprovado.,1.0,2287037
2287036-2,2021-06-22,2021-06-22T15:25:20,PEC03220,REQ 67/2021 PEC03220,Aprovado.,1.0,2287036
2287044-2,2021-06-22,2021-06-22T15:25:21,PEC03220,REQ 71/2021 PEC03220,Aprovado.,1.0,2287044
2287045-2,2021-06-22,2021-06-22T15:25:22,PEC03220,REQ 72/2021 PEC03220,Aprovado.,1.0,2287045
2287039-2,2021-06-22,2021-06-22T15:25:21,PEC03220,REQ 69/2021 PEC03220,Aprovado.,1.0,2287039
