id_votacao,sigla_partido,orientacao
2206203-177,Minoria,Sim
2206203-177,PODE,Não
2206203-177,PL,Não
2206203-177,MDB,Não
2206203-177,REDE,Sim
2206203-177,SOLIDARIEDADE,Não
2206203-177,Governo,Não
2206203-177,Maioria,Não
2206203-177,PDT,Sim
2206203-177,PSB,Sim
2206203-177,CIDADANIA,Sim
2206203-177,PP,Não
2206203-177,DEM,Não
2206203-177,PSD,Não
2206203-177,PSDB,Não
2206203-177,PROS,Não
2206203-177,PT,Sim
2206203-177,PCdoB,Sim
2206203-177,PSOL,Sim
2206203-177,AVANTE,Não
2206203-177,NOVO,Não
2206203-177,PTB,Não
2206203-165,PTB,Não
2206203-165,CIDADANIA,Não
2206203-165,PCdoB,Sim
2206203-165,NOVO,Não
2206203-165,PL,Não
2206203-165,DEM,Não
2206203-165,PSB,Sim
2206203-165,PT,Sim
2206203-165,Minoria,Liberado
2206203-165,REDE,Não
2206203-165,PSL,Não
2206203-165,PP,Não
2206203-165,PODE,Liberado
2206203-165,SOLIDARIEDADE,Sim
2206203-165,PROS,Não
2206203-165,MDB,Sim
2206203-165,PSDB,Não
2206203-165,PSD,Não
2206203-165,PDT,Sim
2206203-165,REPUBLICANOS,Não
2206203-165,AVANTE,Sim
2206203-165,Governo,Não
2206203-165,PSOL,Não
2206203-231,PP,Sim
2206203-231,SOLIDARIEDADE,Sim
2206203-231,Governo,Sim
2206203-231,Minoria,Não
2206203-231,PSDB,Sim
2206203-231,PSD,Sim
2206203-231,PSL,Sim
2206203-231,REPUBLICANOS,Sim
2206203-231,MDB,Sim
2206203-231,DEM,Sim
2206203-231,REDE,Não
2206203-231,PCdoB,Não
2206203-231,NOVO,Sim
2206203-231,PTB,Sim
2206203-231,AVANTE,Sim
2206203-231,PSOL,Não
2206203-231,PT,Não
2206203-231,PV,Sim
2206203-231,PODE,Sim
2206203-231,PDT,Não
2206203-231,CIDADANIA,Não
2206203-231,PL,Sim
2206203-231,Oposição,Não
2206203-231,PSB,Não
2206203-231,PROS,Sim
2206203-223,REDE,Sim
2206203-223,PT,Sim
2206203-223,PODE,Não
2206203-223,SOLIDARIEDADE,Não
2206203-223,Governo,Não
2206203-223,PSDB,Sim
2206203-223,PP,Não
2206203-223,CIDADANIA,Sim
2206203-223,MDB,Não
2206203-223,AVANTE,Não
2206203-223,PSOL,Sim
2206203-223,PL,Não
2206203-223,PSB,Sim
2206203-223,PSD,Não
2206203-223,Oposição,Liberado
2206203-223,PDT,Não
2206203-223,PV,Sim
2206203-223,PSL,Não
2206203-223,PROS,Não
2206203-223,DEM,Não
2206203-223,REPUBLICANOS,Não
2206203-223,Minoria,Sim
2206203-223,PCdoB,Sim
2206203-223,PTB,Não
2206203-223,NOVO,Não
2206203-119,NOVO,Não
2206203-119,PSB,Sim
2206203-119,REPUBLICANOS,Não
2206203-119,PT,Sim
2206203-119,PSDB,Não
2206203-119,AVANTE,Não
2206203-119,PSOL,Sim
2206203-119,REDE,Sim
2206203-119,Minoria,Sim
2206203-119,PP,Não
2206203-119,PDT,Obstrução
2206203-119,PL,Não
2206203-119,MDB,Não
2206203-119,CIDADANIA,Sim
2206203-119,Governo,Não
2206203-119,PSL,Não
2206203-119,DEM,Não
2206203-119,SOLIDARIEDADE,Não
2206203-119,PROS,Não
2206203-119,PSD,Não
2206203-119,PCdoB,Sim
2206203-119,PTB,Não
2206203-200,PV,Sim
2206203-200,CIDADANIA,Sim
2206203-200,PODE,Não
2206203-200,PSDB,Sim
2206203-200,PSD,Não
2206203-200,REDE,Sim
2206203-200,PSL,Não
2206203-200,DEM,Sim
2206203-200,PSOL,Sim
2206203-200,Governo,Não
2206203-200,PP,Não
2206203-200,PCdoB,Sim
2206203-200,PDT,Sim
2206203-200,PSB,Sim
2206203-200,PROS,Sim
2206203-200,PT,Sim
2206203-200,AVANTE,Não
2206203-200,REPUBLICANOS,Não
2206203-200,MDB,Não
2206203-200,PL,Não
2206203-200,Maioria,Liberado
2206203-200,SOLIDARIEDADE,Não
2206203-200,NOVO,Sim
2206203-138,PT,Não
2206203-138,Governo,Sim
2206203-138,PL,Sim
2206203-138,Oposição,Não
2206203-138,PV,Sim
2206203-138,PROS,Sim
2206203-138,MDB,Sim
2206203-138,AVANTE,Sim
2206203-138,PSD,Sim
2206203-138,PATRIOTA,Sim
2206203-138,PP,Sim
2206203-138,PODE,Sim
2206203-138,Minoria,Não
2206203-138,PDT,Não
2206203-138,CIDADANIA,Sim
2206203-138,PSL,Sim
2206203-138,PSDB,Sim
2206203-138,NOVO,Sim
2206203-138,SOLIDARIEDADE,Sim
2206203-138,PCdoB,Não
2206203-138,PTB,Sim
2206203-138,PSB,Não
2206203-138,REPUBLICANOS,Sim
2206203-138,PSOL,Não
2206203-138,DEM,Sim
2206203-138,REDE,Não
2206203-171,PCdoB,Sim
2206203-171,PL,Não
2206203-171,Governo,Não
2206203-171,PSDB,Não
2206203-171,MDB,Sim
2206203-171,PSB,Sim
2206203-171,PSL,Não
2206203-171,Minoria,Liberado
2206203-171,DEM,Não
2206203-171,PDT,Sim
2206203-171,PODE,Não
2206203-171,NOVO,Não
2206203-171,AVANTE,Não
2206203-171,PTB,Não
2206203-171,PT,Liberado
2206203-171,REPUBLICANOS,Não
2206203-171,PSOL,Liberado
2206203-171,Maioria,Não
2206203-171,PP,Não
2206203-171,CIDADANIA,Sim
2206203-171,PROS,Não
2206203-171,SOLIDARIEDADE,Não
2206203-171,PV,Não
2206203-171,PSD,Não
2206203-171,REDE,Sim
2206203-146,PTB,Não
2206203-146,SOLIDARIEDADE,Não
2206203-146,PSL,Não
2206203-146,NOVO,Não
2206203-146,PV,Não
2206203-146,PCdoB,Não
2206203-146,PODE,Não
2206203-146,PDT,Sim
2206203-146,PL,Sim
2206203-146,CIDADANIA,Não
2206203-146,PSD,Não
2206203-146,REPUBLICANOS,Sim
2206203-146,PSOL,Não
2206203-146,PSB,Não
2206203-146,MDB,Liberado
2206203-146,PSDB,Não
2206203-146,Maioria,Liberado
2206203-146,PROS,Não
2206203-146,Governo,Sim
2206203-146,DEM,Não
2206203-146,PT,Não
2206203-146,Minoria,Liberado
2206395-58,PCdoB,Não
2206395-58,PATRIOTA,Não
2206395-58,SOLIDARIEDADE,Não
2206395-58,PROS,Sim
2206395-58,PSC,Não
2206395-58,REDE,Não
2206395-58,NOVO,Não
2206395-58,PDT,Não
2206395-58,REPUBLICANOS,Não
2206395-58,MDB,Não
2206395-58,AVANTE,Não
2206395-58,CIDADANIA,Não
2206395-58,PSB,Não
2206395-58,PV,Não
2206395-58,PL,Não
2206395-58,PT,Sim
2206395-58,PODE,Não
2206395-58,Minoria,Não
2206395-58,PSL,Não
2206395-58,PSDB,Não
2206395-58,PP,Sim
2206395-58,Oposição,Não
2206395-58,DEM,Não
2206395-58,PSOL,Não
2206395-58,Governo,Não
2206395-58,PSD,Não
2206395-58,PTB,Não
2242621-7,PL,Sim
2242621-7,PCdoB,Sim
2242621-7,NOVO,Sim
2242621-7,PT,Sim
2242621-7,PSOL,Não
2242621-7,PP,Sim
2242621-7,PSD,Sim
2242621-7,Maioria,Sim
2242621-7,PSDB,Sim
2242621-7,PDT,Sim
2242621-7,MDB,Sim
2206395-55,SOLIDARIEDADE,Não
2206395-55,CIDADANIA,Não
2206395-55,PSD,Não
2206395-55,PROS,Não
2206395-55,Minoria,Não
2206395-55,PT,Não
2206395-55,Governo,Não
2206395-55,PSB,Não
2206395-55,PDT,Não
2206395-55,PSL,Não
2206395-55,REDE,Não
2206395-55,PCdoB,Não
2206395-55,PTB,Não
2206395-55,DEM,Não
2206395-55,PP,Sim
2206395-55,PSOL,Não
2206395-55,AVANTE,Não
2206395-55,PSDB,Não
2206395-55,Oposição,Não
2206395-55,PL,Não
2206395-55,PSC,Não
2206395-55,Maioria,Não
2206395-55,REPUBLICANOS,Não
2206395-55,PODE,Não
2206395-55,NOVO,Não
2206395-99,PSB,Não
2206395-99,PSOL,Não
2206395-99,PSDB,Não
2206395-99,PDT,Não
2206395-99,PATRIOTA,Não
2206395-99,PSL,Não
2206395-99,REDE,Não
2206395-99,PCdoB,Não
2206395-99,SOLIDARIEDADE,Não
2206395-99,PL,Não
2206395-99,PSD,Não
2206395-99,REPUBLICANOS,Não
2206395-99,DEM,Não
2206395-99,Governo,Não
2206395-99,PV,Não
2206395-99,PP,Sim
2206395-99,MDB,Sim
2206395-99,NOVO,Não
2206395-99,PODE,Não
2206395-99,PROS,Sim
2206395-99,Oposição,Não
2206395-99,Minoria,Não
2206395-99,CIDADANIA,Não
2206395-99,PT,Não
2206395-99,PTB,Não
2206395-99,AVANTE,Não
2206395-51,DEM,Sim
2206395-51,PSC,Sim
2206395-51,SOLIDARIEDADE,Sim
2206395-51,CIDADANIA,Sim
2206395-51,Minoria,Sim
2206395-51,PDT,Sim
2206395-51,Oposição,Sim
2206395-51,PSL,Sim
2206395-51,PSDB,Sim
2206395-51,NOVO,Liberado
2206395-51,PODE,Liberado
2206395-51,PTB,Sim
2206395-51,Governo,Não
2206395-51,MDB,Sim
2206395-51,PROS,Sim
2206395-51,PSD,Sim
2206395-51,AVANTE,Sim
2206395-51,PP,Sim
2206395-51,REDE,Sim
2206395-51,PL,Sim
2206395-51,PV,Sim
2206395-51,PT,Sim
2206395-51,Maioria,Sim
2206395-51,PSB,Sim
2206395-51,PSOL,Sim
2206395-51,REPUBLICANOS,Sim
2206395-51,PCdoB,Sim
2207066-109,PSD,Não
2207066-109,Oposição,Não
2207066-109,Fdr PT-PCdoB-PV,Sim
2207066-109,Fdr PSOL-REDE,Sim
2207066-109,PP,Não
2207066-109,UNIÃO,Não
2207066-109,PRD,Não
2207066-109,PL,Não
2207429-60,PP,Sim
2207429-60,Maioria,Sim
2207429-60,Governo,Sim
2207429-60,CIDADANIA,Sim
2207429-60,PSB,Sim
2207429-60,PSL,Sim
2207429-60,PL,Sim
2207429-60,PATRIOTA,Sim
2207429-60,Minoria,Sim
2207429-60,PV,Sim
2207429-60,PSD,Sim
2207429-60,REPUBLICANOS,Sim
2207429-60,PSC,Sim
2207429-60,AVANTE,Sim
2207429-60,SOLIDARIEDADE,Sim
2207429-60,PDT,Sim
2207429-60,REDE,Sim
2207429-60,PODE,Sim
2207429-60,NOVO,Sim
2207429-60,DEM,Sim
2207429-60,PSOL,Sim
2207429-60,PTB,Sim
2207429-60,PROS,Sim
2207429-60,PT,Sim
2207429-60,Oposição,
2207429-60,PCdoB,Sim
2207429-60,PSDB,Sim
2207429-60,MDB,Sim
2222991-6,PpMdbPtb,Sim
2222991-6,PATRIOTA,Sim
2222991-6,PSC,Sim
2222991-6,Governo,Sim
2222991-6,PSB,Sim
2222991-6,PCdoB,Sim
2222991-6,PT,Sim
2222991-6,PSL,Sim
2222991-6,PDT,Sim
2222991-6,PROS,Sim
2222991-6,CIDADANIA,Sim
2222991-6,PL,Sim
2222991-6,PSOL,Não
2222991-6,PSDB,Sim
2222991-6,PV,Sim
2222991-6,Oposição,Sim
2222991-6,PSD,Sim
2222991-6,REPUBLICANOS,Sim
2222991-6,NOVO,Sim
2222991-6,Minoria,Sim
2222991-6,PODE,Sim
2222991-6,DEM,Sim
2222991-6,SOLIDARIEDADE,Sim
2222991-6,AVANTE,Sim
2207767-59,PL,Sim
2207767-59,PRD,Não
2207767-59,Fdr PSOL-REDE,Não
2207767-59,PP,Não
2207767-59,UNIÃO,Não
2207767-59,Maioria,Não
2207767-59,PSD,Não
2207767-59,Governo,Não
2207767-59,Fdr PT-PCdoB-PV,Não
2207613-213,NOVO,Não
2207613-213,PT,Obstrução
2207613-213,PDT,Obstrução
2207613-213,PSOL,Obstrução
2207613-213,PSDB,Não
2207613-213,DEM,Não
2207613-213,CIDADANIA,Não
2207613-213,PATRIOTA,Não
2207613-213,REPUBLICANOS,Sim
2207613-213,PCdoB,Não
2207613-213,PSB,Não
2207613-213,PSL,Não
2207613-213,PL,Não
2207613-213,PSD,Não
2207613-213,SOLIDARIEDADE,Não
2207613-213,PROS,Não
2207613-213,PpMdbPtb,Não
2207613-213,Governo,Não
2222992-9,SOLIDARIEDADE,Sim
2222992-9,PSOL,Obstrução
2222992-9,PSDB,Sim
2222992-9,PSB,Não
2222992-9,PL,Sim
2222992-9,PV,Sim
2222992-9,Maioria,Sim
2222992-9,PCdoB,Obstrução
2222992-9,PSD,Não
2222992-9,PODE,Não
2222992-9,PDT,Não
2222992-9,PSC,Sim
2222992-9,DEM,Sim
2222992-9,PpMdbPtb,Sim
2222992-9,PT,Obstrução
2222992-9,PROS,Sim
2222992-9,CIDADANIA,Sim
2222992-9,REPUBLICANOS,Sim
2222992-9,NOVO,Sim
2222992-9,Governo,Sim
2222992-9,PSL,Sim
2207613-192,Governo,Não
2207613-192,DEM,Não
2207613-192,SOLIDARIEDADE,Não
2207613-192,PSL,Não
2207613-192,PSOL,Obstrução
2207613-192,PT,Obstrução
2207613-192,REPUBLICANOS,Não
2207613-192,PpMdbPtb,Não
2207613-192,PV,Não
2207613-192,Oposição,Obstrução
2207613-192,CIDADANIA,Não
2207613-192,PDT,Obstrução
2207613-192,Maioria,Não
2207613-192,PSB,Obstrução
2207613-192,PL,Não
2207613-192,PSDB,Não
2207613-192,NOVO,Não
2207613-192,PSD,Não
2207613-192,Minoria,Obstrução
2207613-192,PCdoB,Obstrução
2207613-183,PpMdbPtb,Liberado
2207613-183,PSB,Sim
2207613-183,PSOL,Obstrução
2207613-183,PSL,Sim
2207613-183,PT,Obstrução
2207613-183,SOLIDARIEDADE,Sim
2207613-183,PCdoB,Obstrução
2207613-183,PSDB,Sim
2207613-183,PL,Sim
2207613-183,PODE,Sim
2207613-183,PDT,Obstrução
2207613-183,DEM,Sim
2207613-183,REPUBLICANOS,Liberado
2207613-183,CIDADANIA,Não
2207613-183,NOVO,Sim
2207613-183,PSD,Sim
2207613-166,PSOL,Obstrução
2207613-166,PODE,Obstrução
2207613-166,DEM,Sim
2207613-166,PpMdbPtb,Sim
2207613-166,PROS,Sim
2207613-166,PSL,Sim
2207613-166,NOVO,Sim
2207613-166,Minoria,Obstrução
2207613-166,PCdoB,Obstrução
2207613-166,PSD,Sim
2207613-166,PDT,Obstrução
2207613-166,Maioria,Sim
2207613-166,PV,Sim
2207613-166,REPUBLICANOS,Sim
2207613-166,PSB,Liberado
2207613-166,Governo,Sim
2207613-166,PATRIOTA,Sim
2207613-166,CIDADANIA,Sim
2207613-166,PSDB,Sim
2207613-166,SOLIDARIEDADE,Sim
2207613-166,PL,Sim
2207613-166,PT,Obstrução
2207613-166,PSC,Sim
2207613-205,CIDADANIA,Sim
2207613-205,PSL,Sim
2207613-205,PATRIOTA,Sim
2207613-205,PV,Sim
2207613-205,PROS,Sim
2207613-205,PDT,Obstrução
2207613-205,PSC,Sim
2207613-205,PSB,Não
2207613-205,Minoria,Não
2207613-205,REPUBLICANOS,Sim
2207613-205,SOLIDARIEDADE,Sim
2207613-205,PL,Sim
2207613-205,PpMdbPtb,Sim
2207613-205,NOVO,Sim
2207613-205,Governo,Sim
2207613-205,PSOL,Obstrução
2207613-205,PSD,Sim
2207613-205,PCdoB,Não
2207613-205,DEM,Sim
2207613-205,PSDB,Sim
2207613-205,PODE,Sim
2207613-205,PT,Obstrução
2207613-195,PSD,Sim
2207613-195,PL,Sim
2207613-195,PV,Sim
2207613-195,PCdoB,Obstrução
2207613-195,PSB,Obstrução
2207613-195,DEM,Sim
2207613-195,Minoria,Obstrução
2207613-195,Maioria,Sim
2207613-195,PSOL,Obstrução
2207613-195,PT,Obstrução
2207613-195,PSC,Sim
2207613-195,SOLIDARIEDADE,Sim
2207613-195,PODE,Sim
2207613-195,PROS,Sim
2207613-195,PSL,Sim
2207613-195,PSDB,Sim
2207613-195,REPUBLICANOS,Sim
2207613-195,Governo,Sim
2207613-195,PpMdbPtb,Sim
2207613-195,PDT,Obstrução
2207613-195,NOVO,Sim
2207613-195,CIDADANIA,Sim
2207613-180,Oposição,Não
2207613-180,PSD,Sim
2207613-180,PpMdbPtb,Sim
2207613-180,PT,Obstrução
2207613-180,PDT,Obstrução
2207613-180,PSL,Sim
2207613-180,PSB,Liberado
2207613-180,PSOL,Não
2207613-180,PCdoB,Obstrução
2207613-180,SOLIDARIEDADE,Sim
2207613-180,Maioria,Sim
2207613-180,DEM,Sim
2207613-180,CIDADANIA,Sim
2207613-180,PL,Sim
2207613-180,REPUBLICANOS,Sim
2207613-180,Minoria,Não
2207613-209,PSD,Não
2207613-209,PpMdbPtb,Não
2207613-209,PDT,Sim
2207613-209,PT,Sim
2207613-209,PSOL,Sim
2207613-209,PSB,Sim
2207613-209,PATRIOTA,Não
2207613-209,CIDADANIA,Não
2207613-209,REPUBLICANOS,Não
2207613-209,Governo,Não
2207613-209,DEM,Não
2207613-209,PSC,Não
2207613-209,Minoria,Sim
2207613-209,PSL,Não
2207613-209,PCdoB,Sim
2207613-209,PSDB,Não
2207613-209,NOVO,Não
2207613-209,PL,Não
2207613-203,PSDB,Não
2207613-203,PSL,Não
2207613-203,NOVO,Não
2207613-203,PSB,Obstrução
2207613-203,REPUBLICANOS,Não
2207613-203,DEM,Não
2207613-203,PpMdbPtb,Não
2207613-203,PT,Obstrução
2207613-203,PDT,Obstrução
2207613-203,Governo,Não
2207613-203,PSC,Não
2207613-203,PL,Não
2207613-203,PV,Não
2207613-203,PCdoB,Obstrução
2207613-203,SOLIDARIEDADE,Não
2207613-203,PSOL,Obstrução
2207613-203,Oposição,Obstrução
2207613-203,PROS,Não
2207613-203,PSD,Não
2207613-203,Minoria,Obstrução
2207613-203,CIDADANIA,Não
2207613-144,CIDADANIA,Não
2207613-144,PDT,Obstrução
2207613-144,DEM,Não
2207613-144,PODE,Obstrução
2207613-144,SOLIDARIEDADE,Não
2207613-144,PL,Não
2207613-144,PSD,Não
2207613-144,PSOL,Obstrução
2207613-144,PSB,Sim
2207613-144,PSC,Não
2207613-144,PpMdbPtb,Não
2207613-144,REPUBLICANOS,Não
2207613-144,PSL,Não
2207613-144,Governo,Não
2207613-144,PSDB,Não
2207613-144,Minoria,Liberado
2207613-144,PV,Não
2207613-144,NOVO,Não
2207613-144,PCdoB,Obstrução
2207613-144,PT,Obstrução
2207613-144,Oposição,Sim
2207613-160,PT,Obstrução
2207613-160,CIDADANIA,Não
2207613-160,PL,Não
2207613-160,PSC,Não
2207613-160,PSOL,Obstrução
2207613-160,REPUBLICANOS,Não
2207613-160,PV,Não
2207613-160,NOVO,Não
2207613-160,SOLIDARIEDADE,Não
2207613-160,PSDB,Não
2207613-160,PODE,Obstrução
2207613-160,PSD,Não
2207613-160,PSB,Liberado
2207613-160,Governo,Não
2207613-160,PCdoB,Obstrução
2207613-160,PSL,Não
2207613-160,Minoria,Obstrução
2207613-160,PpMdbPtb,Não
2207613-160,DEM,Não
2207613-160,PDT,Obstrução
2207613-156,PSOL,Obstrução
2207613-156,PDT,Obstrução
2207613-156,PSL,Não
2207613-156,PpMdbPtb,Não
2207613-156,REPUBLICANOS,Não
2207613-156,CIDADANIA,Não
2207613-156,PODE,Obstrução
2207613-156,PSD,Não
2207613-156,PATRIOTA,Não
2207613-156,Minoria,Obstrução
2207613-156,SOLIDARIEDADE,Não
2207613-156,PCdoB,Obstrução
2207613-156,NOVO,Não
2207613-156,PT,Obstrução
2207613-156,DEM,Não
2207613-156,PL,Não
2207613-156,PSB,Liberado
2207613-156,Governo,Não
2207613-156,PSC,Não
2207613-156,PSDB,Não
2207613-154,PV,Sim
2207613-154,PSC,Sim
2207613-154,PSDB,Sim
2207613-154,NOVO,Sim
2207613-154,PSOL,Obstrução
2207613-154,PpMdbPtb,Sim
2207613-154,PT,Obstrução
2207613-154,SOLIDARIEDADE,Sim
2207613-154,Minoria,Obstrução
2207613-154,Governo,Sim
2207613-154,CIDADANIA,Sim
2207613-154,PSD,Sim
2207613-154,DEM,Sim
2207613-154,PDT,Obstrução
2207613-154,REPUBLICANOS,Sim
2207613-154,PCdoB,Obstrução
2207613-154,PL,Sim
2207613-154,PSL,Sim
2207613-174,SOLIDARIEDADE,Sim
2207613-174,PSB,Liberado
2207613-174,PSL,Sim
2207613-174,PROS,Sim
2207613-174,PODE,Sim
2207613-174,PSD,Sim
2207613-174,PDT,Obstrução
2207613-174,PpMdbPtb,Sim
2207613-174,Governo,Sim
2207613-174,NOVO,Sim
2207613-174,PV,Sim
2207613-174,Maioria,Sim
2207613-174,Minoria,Liberado
2207613-174,CIDADANIA,Sim
2207613-174,REPUBLICANOS,Sim
2207613-174,PL,Sim
2207613-174,PCdoB,Obstrução
2207613-174,PSDB,Sim
2207613-174,PSOL,Obstrução
2207613-174,PT,Obstrução
2207613-174,DEM,Sim
2207613-174,PSC,Sim
2207613-147,PSL,Não
2207613-147,PT,Obstrução
2207613-147,CIDADANIA,Não
2207613-147,Minoria,Obstrução
2207613-147,PATRIOTA,Não
2207613-147,PCdoB,Obstrução
2207613-147,NOVO,Não
2207613-147,Governo,Não
2207613-147,PDT,Obstrução
2207613-147,PL,Não
2207613-147,PROS,Não
2207613-147,PSB,Sim
2207613-147,Oposição,Sim
2207613-147,PODE,Sim
2207613-147,PSC,Não
2207613-147,PSDB,Não
2207613-147,PSOL,Obstrução
2207613-147,PSD,Não
2207613-147,REPUBLICANOS,Não
2207613-147,PV,Não
2207613-147,DEM,Não
2207613-147,SOLIDARIEDADE,Não
2207613-147,PpMdbPtb,Não
2207613-130,Oposição,Obstrução
2207613-130,Governo,Não
2207613-130,PpMdbPtb,Não
2207613-130,Minoria,Obstrução
2207613-130,SOLIDARIEDADE,Não
2207613-130,PSL,Não
2207613-130,DEM,Não
2207613-130,PSDB,Não
2207613-130,PSOL,Obstrução
2207613-130,PL,Não
2207613-130,PROS,Não
2207613-130,PV,Não
2207613-130,NOVO,Não
2207613-130,AVANTE,Sim
2207613-130,PSD,Liberado
2207613-130,CIDADANIA,Não
2207613-130,PSC,Não
2207613-130,REPUBLICANOS,Não
2207613-130,PT,Obstrução
2207613-130,PDT,Obstrução
2207613-130,PSB,Obstrução
2207613-130,PCdoB,Obstrução
2207613-171,PODE,Liberado
2207613-171,DEM,Não
2207613-171,PpMdbPtb,Não
2207613-171,PSDB,Não
2207613-171,PSD,Liberado
2207613-171,PCdoB,Obstrução
2207613-171,REPUBLICANOS,Não
2207613-171,PT,Obstrução
2207613-171,SOLIDARIEDADE,Não
2207613-171,PDT,Obstrução
2207613-171,CIDADANIA,Não
2207613-171,PSOL,Obstrução
2207613-171,PSL,Não
2207613-171,Maioria,Não
2207613-171,PSC,Sim
2207613-171,PL,Não
2207613-171,NOVO,Não
2207613-167,PpMdbPtb,Sim
2207613-167,NOVO,Sim
2207613-167,PSL,Sim
2207613-167,PODE,Liberado
2207613-167,PSC,Sim
2207613-167,PL,Sim
2207613-167,PSDB,Sim
2207613-167,Maioria,Sim
2207613-167,Minoria,Não
2207613-167,REPUBLICANOS,Sim
2207613-167,Oposição,Não
2207613-167,PV,Sim
2207613-167,PSD,Liberado
2207613-167,CIDADANIA,Sim
2207613-167,PDT,Não
2207613-167,PSOL,Não
2207613-167,Governo,Sim
2207613-167,PROS,Sim
2207613-167,AVANTE,Não
2207613-167,DEM,Sim
2207613-167,SOLIDARIEDADE,Sim
2207613-167,PT,Não
2207613-167,PCdoB,Não
2207613-167,PSB,Liberado
2207768-92,REPUBLICANOS,Sim
2207768-92,PSL,Não
2207768-92,PDT,Sim
2207768-92,PSOL,Sim
2207768-92,PSDB,Sim
2207768-92,PT,Sim
2207768-92,PL,Sim
2207768-92,PSD,Sim
2207768-88,PSD,Sim
2207768-88,REPUBLICANOS,Sim
2207768-88,PSDB,Sim
2207768-88,PSOL,Sim
2207768-88,PDT,Sim
2207768-88,PSL,Não
2207768-88,PT,Sim
2207768-88,PL,Sim
2207613-135,REPUBLICANOS,Sim
2207613-135,Minoria,Obstrução
2207613-135,CIDADANIA,Sim
2207613-135,SOLIDARIEDADE,Sim
2207613-135,PL,Sim
2207613-135,Maioria,Sim
2207613-135,PSOL,Obstrução
2207613-135,PSL,Sim
2207613-135,Oposição,Obstrução
2207613-135,PSB,Obstrução
2207613-135,PV,Sim
2207613-135,PCdoB,Obstrução
2207613-135,NOVO,Sim
2207613-135,PDT,Obstrução
2207613-135,DEM,Sim
2207613-135,PT,Obstrução
2207613-135,PODE,Obstrução
2207613-135,PSC,Sim
2207613-135,PSD,Sim
2207613-135,Governo,Sim
2207613-135,PSDB,Sim
2207613-135,PROS,Sim
2207613-135,PpMdbPtb,Sim
2230573-7,Minoria,Não
2230573-7,SOLIDARIEDADE,Sim
2230573-7,Maioria,Sim
2230573-7,PSD,Sim
2230573-7,PT,Não
2230573-7,PDT,Não
2230573-7,PpMdbPtb,Sim
2230573-7,DEM,Sim
2230573-7,Oposição,Não
2230573-7,PL,Sim
2230573-7,Governo,Sim
2230573-7,REPUBLICANOS,Sim
2230573-7,PSDB,Sim
2230573-7,NOVO,Sim
2230573-7,CIDADANIA,Sim
2230573-7,PODE,Não
2230573-7,PSL,Sim
2230573-7,PSB,Obstrução
2230573-7,PSC,Sim
2230573-7,PCdoB,Não
2230573-7,PSOL,Obstrução
2230573-7,PV,Sim
2230573-7,PROS,Não
2207613-150,PROS,Sim
2207613-150,PSB,Obstrução
2207613-150,PSOL,Obstrução
2207613-150,PSDB,Sim
2207613-150,PpMdbPtb,Sim
2207613-150,PT,Obstrução
2207613-150,PSC,Sim
2207613-150,PATRIOTA,Sim
2207613-150,NOVO,Sim
2207613-150,CIDADANIA,Sim
2207613-150,DEM,Sim
2207613-150,PSL,Sim
2207613-150,REPUBLICANOS,Sim
2207613-150,PSD,Sim
2207613-150,Oposição,Obstrução
2207613-150,Minoria,Obstrução
2207613-150,PODE,Obstrução
2207613-150,PCdoB,Obstrução
2207613-150,PL,Sim
2207613-150,Maioria,Sim
2207613-150,PDT,Obstrução
2207613-150,PV,Sim
2207613-150,Governo,Sim
2207613-150,SOLIDARIEDADE,Sim
2208007-48,PSDB,Sim
2208007-48,PL,Não
2208007-48,Oposição,Sim
2208007-48,PCdoB,Sim
2208007-48,PSB,Sim
2208007-48,PROS,Não
2208007-48,PSOL,Sim
2208007-48,Governo,Não
2208007-48,PT,Sim
2208007-48,REPUBLICANOS,Sim
2208007-48,NOVO,Não
2208007-48,UNIÃO,Não
2208007-48,Minoria,Sim
2208007-48,CIDADANIA,Sim
2208007-48,REDE,Sim
2208007-48,PV,Sim
2208007-48,PSD,Sim
2208007-48,PDT,Sim
2236170-47,Oposição,Liberado
2236170-47,NOVO,Não
2236170-47,PDT,Sim
2236170-47,DEM,Sim
2236170-47,PSC,Sim
2236170-47,PSB,Não
2236170-47,PSDB,Sim
2236170-47,PT,Sim
2236170-47,AVANTE,Sim
2236170-47,PSOL,Não
2236170-47,REDE,Não
2236170-47,PSD,Sim
2236170-47,Minoria,Liberado
2236170-47,CIDADANIA,Não
2236170-47,REPUBLICANOS,Sim
2236170-47,PSL,Sim
2236170-47,PCdoB,Não
2236170-47,PROS,Sim
2236170-47,Oposição,Liberado
2236170-47,NOVO,Não
2236170-47,PDT,Sim
2236170-47,DEM,Sim
2236170-47,PSC,Sim
2236170-47,PSB,Não
2236170-47,PSDB,Sim
2236170-47,PT,Sim
2236170-47,AVANTE,Sim
2236170-47,PSOL,Não
2236170-47,REDE,Não
2236170-47,PSD,Sim
2236170-47,Minoria,Liberado
2236170-47,CIDADANIA,Não
2236170-47,REPUBLICANOS,Sim
2236170-47,PSL,Sim
2236170-47,PCdoB,Não
2236170-47,PROS,Sim
2236170-30,REPUBLICANOS,Sim
2236170-30,NOVO,Sim
2236170-30,PSB,Obstrução
2236170-30,PSOL,Obstrução
2236170-30,PROS,Sim
2236170-30,DEM,Sim
2236170-30,PSD,Sim
